location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,mobility_residential,search_trends_abdominal_obesity,search_trends_abdominal_pain,search_trends_acne,search_trends_alcoholism,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_asthma,search_trends_attention_deficit_hyperactivity_disorder,search_trends_back_pain,search_trends_bleeding,search_trends_bone_fracture,search_trends_candidiasis,search_trends_common_cold,search_trends_constipation,search_trends_cough,search_trends_cramp,search_trends_depression,search_trends_diabetes,search_trends_diarrhea,search_trends_erectile_dysfunction,search_trends_fatigue,search_trends_fever,search_trends_gastroesophageal_reflux_disease,search_trends_hair_loss,search_trends_headache,search_trends_heartburn,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_insomnia,search_trends_itch,search_trends_low_back_pain,search_trends_major_depressive_disorder,search_trends_migraine,search_trends_obesity,search_trends_pain,search_trends_skin_condition,search_trends_skin_rash,search_trends_stroke,search_trends_swelling,search_trends_type_2_diabetes,search_trends_urinary_tract_infection,search_trends_vaginal_discharge,search_trends_vomiting,search_trends_weight_gain,search_trends_xeroderma,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_KY_21101,2020-05-06,ChIJ3SBkzwkhcIgRwigEybGQbwc,Q491894,geoId/21101,US,United States of America,KY,Kentucky,21101,Henderson County,US,USA,2,2,0,76,2,,,45867,22161,23706,5766,5792,5492,5694,5562,6512,5846,3355,1848,1846532,37.8,-87.57,1210,74.972727,-6,43,-36,12,,2.06,10.03,4.13,10.77,8.41,4.28,,2.8,6.93,3.1,3.39,2.8,7.96,2.8,2.95,3.25,4.72,10.32,3.25,2.65,4.57,4.42,3.69,2.65,4.13,4.28,9.44,22.12,3.69,2.36,7.38,3.39,5.16,4.87,6.64,34.66,4.28,7.96,,2.95,2.95,3.98,3.1,2.8,,4.57,11.283951,6.87037,16.271605,1.886857,,5.808642,69.125582
US_KY_21101,2020-05-07,ChIJ3SBkzwkhcIgRwigEybGQbwc,Q491894,geoId/21101,US,United States of America,KY,Kentucky,21101,Henderson County,US,USA,2,3,0,79,2,,,45867,22161,23706,5766,5792,5492,5694,5562,6512,5846,3355,1848,1846532,37.8,-87.57,1210,74.972727,-8,33,-35,10,2.76,4.14,8.13,3.07,10.74,7.52,5.06,2.45,4.45,3.38,3.07,,4.6,7.98,3.68,3.53,,5.22,7.67,2.45,2.45,5.98,4.6,2.76,3.83,3.83,2.45,6.75,21.78,6.44,2.61,8.28,3.22,4.29,5.06,6.14,32.37,3.22,8.28,,5.37,3.99,5.68,2.61,2.3,,,13.067901,6.660494,20.222222,0.197556,,5.364198,59.759925
US_KY_21101,2020-05-08,ChIJ3SBkzwkhcIgRwigEybGQbwc,Q491894,geoId/21101,US,United States of America,KY,Kentucky,21101,Henderson County,US,USA,2,0,0,79,2,,,45867,22161,23706,5766,5792,5492,5694,5562,6512,5846,3355,1848,1846532,37.8,-87.57,1210,74.972727,-14,22,-35,16,2.41,3.77,9.2,4.22,9.95,7.84,5.13,,4.22,7.24,4.37,,3.17,7.24,2.86,2.71,2.71,3.62,4.97,4.22,3.32,5.43,5.28,,2.86,3.92,2.26,5.88,21.86,5.28,,8.29,4.52,3.62,3.17,4.37,32.56,4.22,8.29,2.71,4.52,3.17,4.07,3.32,3.17,3.47,3.92,12.759259,9.049383,18.246914,4.245429,,7.283951,69.397428
US_KY_21101,2020-05-09,ChIJ3SBkzwkhcIgRwigEybGQbwc,Q491894,geoId/21101,US,United States of America,KY,Kentucky,21101,Henderson County,US,USA,2,2,0,81,2,,,45867,22161,23706,5766,5792,5492,5694,5562,6512,5846,3355,1848,1846532,37.8,-87.57,1210,74.972727,-14,40,-26,,,4.76,9.7,3.23,11.06,6.29,4.93,,,2.89,,,,6.63,4.08,2.55,,2.55,5.44,4.08,,5.1,7.32,3.57,,3.57,2.38,3.4,21.94,4.93,2.55,7.49,,3.23,5.1,4.25,35.55,2.55,6.46,,5.78,3.74,3.57,,,3.23,2.38,8.561728,1.135802,15.783951,7.337778,,-0.246914,54.018264
US_KY_21101,2020-05-10,ChIJ3SBkzwkhcIgRwigEybGQbwc,Q491894,geoId/21101,US,United States of America,KY,Kentucky,21101,Henderson County,US,USA,2,1,0,82,2,,,45867,22161,23706,5766,5792,5492,5694,5562,6512,5846,3355,1848,1846532,37.8,-87.57,1210,74.972727,-9,,-27,,3.35,2.52,7.88,,12.58,6.88,4.36,,3.02,5.03,3.02,,,7.55,3.02,2.68,3.69,2.85,5.03,2.68,,4.53,7.21,3.19,4.36,5.03,2.52,5.2,20.29,7.38,3.19,9.56,3.35,2.52,5.53,2.52,33.2,3.35,9.39,2.35,3.86,,3.52,3.19,,4.19,3.35,12.283951,5.641975,18.796296,0.0,,4.345679,58.569642
US_KY_21101,2020-05-11,ChIJ3SBkzwkhcIgRwigEybGQbwc,Q491894,geoId/21101,US,United States of America,KY,Kentucky,21101,Henderson County,US,USA,2,0,1,82,3,,,45867,22161,23706,5766,5792,5492,5694,5562,6512,5846,3355,1848,1846532,37.8,-87.57,1210,74.972727,-10,28,-32,12,,3.47,9.51,3.47,9.66,6.34,6.64,,4.53,6.19,,,3.32,5.88,4.53,3.77,2.41,5.43,7.24,2.41,2.11,4.07,8.75,3.92,3.02,4.07,,5.43,21.43,4.83,3.47,6.94,2.56,4.68,5.28,6.19,35.61,3.77,7.24,,6.34,5.13,3.47,3.47,,2.72,3.17,9.648148,3.345679,15.648148,0.0,,1.574074,57.330536
US_KY_21101,2020-05-12,ChIJ3SBkzwkhcIgRwigEybGQbwc,Q491894,geoId/21101,US,United States of America,KY,Kentucky,21101,Henderson County,US,USA,2,4,0,86,3,,,45867,22161,23706,5766,5792,5492,5694,5562,6512,5846,3355,1848,1846532,37.8,-87.57,1210,74.972727,-11,26,-33,12,3.7,6.17,7.25,5.4,11.26,8.02,6.01,,3.55,5.24,2.62,,3.39,7.86,2.16,2.93,3.24,6.32,7.71,2.93,2.93,6.63,8.17,2.93,3.7,5.55,2.77,8.48,20.05,4.78,3.85,10.33,3.24,5.4,6.01,5.86,33.15,4.93,9.4,3.7,4.32,3.85,4.63,3.39,2.93,4.63,3.85,10.438272,5.648148,14.703704,0.254,,3.753086,63.484894
US_KY_21101,2020-05-13,ChIJ3SBkzwkhcIgRwigEybGQbwc,Q491894,geoId/21101,US,United States of America,KY,Kentucky,21101,Henderson County,US,USA,2,1,0,87,3,,,45867,22161,23706,5766,5792,5492,5694,5562,6512,5846,3355,1848,1846532,37.8,-87.57,1210,74.972727,-21,45,-33,13,2.1,3.89,9.58,3.89,12.58,5.99,5.09,,2.69,4.04,3.59,2.4,2.85,8.23,3.29,4.19,2.25,3.59,6.14,4.04,,5.54,6.29,5.84,3.89,5.24,4.34,7.19,21.41,7.19,3.59,7.79,,6.14,2.1,5.99,37.88,3.59,7.79,,3.44,2.85,4.19,3.0,,4.19,4.04,11.012346,8.296296,14.185185,2.249714,,9.401235,90.00056
US_KY_21101,2020-05-14,ChIJ3SBkzwkhcIgRwigEybGQbwc,Q491894,geoId/21101,US,United States of America,KY,Kentucky,21101,Henderson County,US,USA,2,2,0,89,3,,,45867,22161,23706,5766,5792,5492,5694,5562,6512,5846,3355,1848,1846532,37.8,-87.57,1210,74.972727,-12,55,-31,7,4.43,3.17,9.98,2.85,14.89,7.29,4.59,,,6.02,,2.38,2.69,5.23,3.8,4.59,4.75,4.91,4.75,3.33,2.38,3.64,6.02,2.69,4.28,4.28,3.48,6.97,22.49,5.38,3.48,8.24,2.22,4.43,3.96,2.69,36.9,4.12,9.19,3.17,3.8,3.01,3.8,2.69,2.38,,3.17,19.290123,12.277778,28.388889,1.524,,14.37037,73.60554
US_KY_21101,2020-05-15,ChIJ3SBkzwkhcIgRwigEybGQbwc,Q491894,geoId/21101,US,United States of America,KY,Kentucky,21101,Henderson County,US,USA,2,4,0,93,3,,,45867,22161,23706,5766,5792,5492,5694,5562,6512,5846,3355,1848,1846532,37.8,-87.57,1210,74.972727,-24,35,-28,13,2.42,4.08,8.15,3.77,11.47,5.74,5.29,2.27,3.47,4.83,3.47,4.23,3.62,4.68,2.27,,2.11,4.23,4.98,3.77,2.87,3.32,4.23,,3.32,3.32,2.72,5.59,20.54,6.04,3.32,8.3,2.72,2.87,3.02,3.47,36.24,2.87,7.4,,4.53,3.32,2.57,2.57,3.47,3.02,2.72,21.432099,16.993827,26.358025,0.326571,,16.740741,75.00365
US_KY_21101,2020-05-16,ChIJ3SBkzwkhcIgRwigEybGQbwc,Q491894,geoId/21101,US,United States of America,KY,Kentucky,21101,Henderson County,US,USA,2,2,0,95,3,,,45867,22161,23706,5766,5792,5492,5694,5562,6512,5846,3355,1848,1846532,37.8,-87.57,1210,74.972727,-27,59,-19,,,3.97,11.57,4.46,11.9,6.94,5.45,,3.8,4.63,,3.8,2.64,4.79,4.46,2.64,3.8,2.81,5.12,2.48,,,3.14,5.12,5.29,2.31,2.31,6.12,20.0,5.45,,9.42,2.31,3.14,2.81,4.63,37.68,4.46,9.42,2.64,4.3,,3.97,,2.31,4.63,3.64,20.901235,16.604938,27.820988,9.398,,18.407407,85.865986
US_KY_21101,2020-05-17,ChIJ3SBkzwkhcIgRwigEybGQbwc,Q491894,geoId/21101,US,United States of America,KY,Kentucky,21101,Henderson County,US,USA,2,0,0,95,3,,,45867,22161,23706,5766,5792,5492,5694,5562,6512,5846,3355,1848,1846532,37.8,-87.57,1210,74.972727,-28,,-23,,4.05,2.92,6.97,3.08,10.05,5.84,3.24,,,5.03,5.03,2.6,,6.65,3.24,2.6,2.76,2.92,5.68,3.24,2.6,4.54,2.76,2.43,4.22,4.22,,5.19,18.81,4.05,3.08,7.46,2.92,2.92,5.35,3.24,33.89,3.4,7.95,2.27,6.49,4.05,3.24,2.92,,3.08,3.57,21.716049,18.95679,26.648148,6.640286,,18.475309,82.050188
US_KY_21101,2020-05-18,ChIJ3SBkzwkhcIgRwigEybGQbwc,Q491894,geoId/21101,US,United States of America,KY,Kentucky,21101,Henderson County,US,USA,2,0,0,95,3,,,45867,22161,23706,5766,5792,5492,5694,5562,6512,5846,3355,1848,1846532,37.8,-87.57,1210,74.972727,-17,52,-30,10,3.81,3.05,9.15,,12.2,7.32,9.61,2.59,2.59,6.71,4.42,4.12,4.42,5.79,2.44,3.2,,4.42,7.78,3.2,2.29,5.34,4.27,3.51,2.29,3.96,2.75,6.86,21.35,3.96,4.27,8.08,2.13,4.12,5.64,4.58,34.92,4.58,7.02,2.9,4.27,3.2,3.96,2.44,2.13,3.35,,17.864198,14.895062,23.376543,19.195143,,15.209877,84.684816
US_KY_21101,2020-05-19,ChIJ3SBkzwkhcIgRwigEybGQbwc,Q491894,geoId/21101,US,United States of America,KY,Kentucky,21101,Henderson County,US,USA,2,2,1,97,4,,,45867,22161,23706,5766,5792,5492,5694,5562,6512,5846,3355,1848,1846532,37.8,-87.57,1210,74.972727,-21,47,-30,10,2.61,4.45,8.75,3.69,10.14,9.98,5.22,2.15,3.69,6.6,4.45,3.07,2.61,7.68,5.07,3.69,3.99,4.91,9.83,6.45,3.84,6.14,3.69,3.53,5.07,4.61,,8.75,23.34,5.68,4.3,9.52,3.07,3.69,3.53,6.76,39.31,2.76,8.45,3.07,4.76,3.84,2.76,2.76,2.92,3.38,2.76,15.790123,13.753086,19.296296,4.426857,,13.91358,88.904238
US_KY_21101,2020-05-20,ChIJ3SBkzwkhcIgRwigEybGQbwc,Q491894,geoId/21101,US,United States of America,KY,Kentucky,21101,Henderson County,US,USA,2,1,0,98,4,,,45867,22161,23706,5766,5792,5492,5694,5562,6512,5846,3355,1848,1846532,37.8,-87.57,1210,74.972727,-17,49,-30,10,2.15,3.22,7.97,4.6,8.89,8.89,9.35,,4.75,6.28,3.52,2.15,3.83,5.06,3.22,,2.6,4.9,7.51,4.14,2.3,5.06,3.98,3.83,5.21,2.6,2.91,8.89,18.85,6.74,3.22,7.66,3.22,4.29,5.82,7.2,34.78,4.44,7.05,2.76,5.98,3.37,3.98,2.3,2.76,2.15,5.06,15.981481,13.975309,18.981481,2.6035,,14.351852,90.183426
US_KY_21101,2020-05-21,ChIJ3SBkzwkhcIgRwigEybGQbwc,Q491894,geoId/21101,US,United States of America,KY,Kentucky,21101,Henderson County,US,USA,2,3,0,101,4,,,45867,22161,23706,5766,5792,5492,5694,5562,6512,5846,3355,1848,1846532,37.8,-87.57,1210,74.972727,-16,54,-30,8,2.58,5.32,7.74,3.87,14.84,7.42,5.64,,2.74,3.23,3.71,3.06,3.55,7.42,3.87,2.42,2.26,,6.94,4.03,4.19,3.71,5.97,3.55,3.23,4.19,,7.26,26.45,8.06,2.58,10.64,3.39,2.42,7.58,5.32,37.74,3.55,10.81,2.42,5.0,4.52,4.84,2.42,2.9,,,16.45679,12.604938,22.438272,0.217714,,12.592593,78.064189
US_KY_21101,2020-05-22,ChIJ3SBkzwkhcIgRwigEybGQbwc,Q491894,geoId/21101,US,United States of America,KY,Kentucky,21101,Henderson County,US,USA,2,2,0,103,4,,,45867,22161,23706,5766,5792,5492,5694,5562,6512,5846,3355,1848,1846532,37.8,-87.57,1210,74.972727,-11,53,-31,10,,4.16,7.66,4.0,9.82,6.16,6.66,2.66,,5.33,3.5,,4.33,7.66,,,3.33,4.16,6.33,3.0,2.83,4.83,3.0,5.33,5.0,2.83,,6.33,22.48,5.83,4.0,9.82,3.0,4.83,4.16,6.16,35.8,3.66,9.82,,3.16,3.5,4.16,3.83,2.5,2.83,2.66,19.808642,13.87037,26.598765,0.0,,15.512346,76.386752
US_KY_21101,2020-05-23,ChIJ3SBkzwkhcIgRwigEybGQbwc,Q491894,geoId/21101,US,United States of America,KY,Kentucky,21101,Henderson County,US,USA,2,0,0,103,4,,,45867,22161,23706,5766,5792,5492,5694,5562,6512,5846,3355,1848,1846532,37.8,-87.57,1210,74.972727,-15,68,-14,,,2.72,7.6,2.53,11.95,6.52,7.24,,2.9,4.34,3.62,3.26,2.72,5.61,3.98,2.9,3.62,3.26,4.34,,,4.34,4.89,2.72,5.43,,3.08,3.98,18.83,4.34,5.97,9.6,,3.26,3.8,4.71,37.47,3.62,10.32,,7.24,,5.61,,2.72,3.44,,23.12963,16.518519,30.216049,0.0,,18.277778,74.271798
US_KY_21101,2020-05-24,ChIJ3SBkzwkhcIgRwigEybGQbwc,Q491894,geoId/21101,US,United States of America,KY,Kentucky,21101,Henderson County,US,USA,2,1,0,104,4,,,45867,22161,23706,5766,5792,5492,5694,5562,6512,5846,3355,1848,1846532,37.8,-87.57,1210,74.972727,-13,,-22,,2.5,3.75,8.21,3.93,12.85,7.67,4.64,,4.28,5.71,3.57,2.85,2.85,6.96,4.64,2.5,,4.46,4.28,,3.93,3.03,,4.46,7.32,2.5,4.28,4.46,17.31,5.71,,10.53,3.21,3.21,3.03,3.75,33.91,4.28,9.64,2.68,6.25,3.03,3.21,3.03,2.68,3.57,2.5,24.012346,19.364198,29.333333,2.12725,,19.432099,75.739418
US_KY_21101,2020-05-25,ChIJ3SBkzwkhcIgRwigEybGQbwc,Q491894,geoId/21101,US,United States of America,KY,Kentucky,21101,Henderson County,US,USA,2,0,0,104,4,,,45867,22161,23706,5766,5792,5492,5694,5562,6512,5846,3355,1848,1846532,37.8,-87.57,1210,74.972727,-19,46,-69,,3.11,3.63,6.06,6.06,14.19,5.36,4.84,,2.6,4.67,3.46,2.94,2.6,5.36,3.11,3.63,3.81,3.98,5.02,2.42,,3.29,5.71,4.5,2.6,4.5,4.15,4.33,20.94,2.77,2.77,10.9,3.63,4.33,5.36,7.09,34.6,4.33,11.59,2.94,7.96,3.11,4.33,2.42,3.98,2.77,2.42,25.12963,18.382716,32.271605,0.028222,,19.407407,70.778971
US_KY_21101,2020-05-26,ChIJ3SBkzwkhcIgRwigEybGQbwc,Q491894,geoId/21101,US,United States of America,KY,Kentucky,21101,Henderson County,US,USA,2,0,0,104,4,,,45867,22161,23706,5766,5792,5492,5694,5562,6512,5846,3355,1848,1846532,37.8,-87.57,1210,74.972727,-13,50,-27,9,,4.88,8.03,2.21,13.86,6.14,4.72,,2.68,6.77,3.62,2.52,3.31,4.25,2.99,3.31,3.62,3.94,6.77,3.94,,3.78,4.25,4.57,3.78,3.31,3.31,5.83,22.84,5.36,,14.02,3.62,6.3,4.41,3.94,38.59,4.09,12.29,2.83,6.77,2.52,5.04,3.94,2.52,4.41,,24.617284,20.197531,30.240741,0.211667,,19.296296,72.534565
US_KY_21101,2020-05-27,ChIJ3SBkzwkhcIgRwigEybGQbwc,Q491894,geoId/21101,US,United States of America,KY,Kentucky,21101,Henderson County,US,USA,2,5,0,109,4,,,45867,22161,23706,5766,5792,5492,5694,5562,6512,5846,3355,1848,1846532,37.8,-87.57,1210,74.972727,-15,53,-29,10,3.35,3.5,8.22,3.96,14.92,7.46,5.33,2.28,3.05,7.31,2.74,4.11,,7.16,2.59,,2.59,6.24,9.75,2.89,2.28,5.79,3.5,4.72,3.96,3.96,3.05,5.79,22.84,4.72,4.72,12.18,3.81,5.33,3.65,4.57,33.05,5.03,11.12,3.05,6.55,6.24,3.65,2.74,,,2.13,21.259259,19.222222,25.160494,3.265714,,19.358025,89.127346
US_KY_21101,2020-05-28,ChIJ3SBkzwkhcIgRwigEybGQbwc,Q491894,geoId/21101,US,United States of America,KY,Kentucky,21101,Henderson County,US,USA,2,3,0,112,4,,,45867,22161,23706,5766,5792,5492,5694,5562,6512,5846,3355,1848,1846532,37.8,-87.57,1210,74.972727,-10,50,-28,8,2.85,4.43,7.59,2.53,14.07,6.48,5.85,,5.22,6.17,3.32,,3.64,4.74,5.22,,4.43,3.64,7.43,3.95,3.48,3.95,3.95,4.58,3.16,4.43,2.85,5.69,21.82,5.22,3.0,13.91,3.32,4.9,4.74,4.9,35.25,5.53,10.28,,5.06,,3.95,2.37,3.48,2.53,,22.487654,19.141975,27.697531,4.172857,,19.117284,81.4577
US_KY_21101,2020-05-29,ChIJ3SBkzwkhcIgRwigEybGQbwc,Q491894,geoId/21101,US,United States of America,KY,Kentucky,21101,Henderson County,US,USA,2,3,0,115,4,,,45867,22161,23706,5766,5792,5492,5694,5562,6512,5846,3355,1848,1846532,37.8,-87.57,1210,74.972727,-12,45,-25,9,,,7.81,2.44,10.09,7.0,3.74,2.77,2.77,5.21,3.58,2.6,2.44,6.18,2.77,2.77,3.25,4.23,11.23,3.74,3.58,4.07,,3.74,2.93,3.91,2.93,5.21,20.51,3.91,4.07,9.28,,,5.04,4.88,33.36,4.23,8.46,4.56,4.23,7.81,4.72,2.28,2.93,2.44,2.44,21.197531,17.746914,26.308642,3.483429,,17.154321,77.859972
US_KY_21101,2020-05-30,ChIJ3SBkzwkhcIgRwigEybGQbwc,Q491894,geoId/21101,US,United States of America,KY,Kentucky,21101,Henderson County,US,USA,2,1,0,116,4,,,45867,22161,23706,5766,5792,5492,5694,5562,6512,5846,3355,1848,1846532,37.8,-87.57,1210,74.972727,-14,62,-6,,,3.08,8.89,4.72,15.24,5.99,5.08,,,5.26,2.72,,3.63,4.36,4.36,2.54,,3.45,7.08,4.17,4.36,3.63,3.08,2.72,5.08,,,6.35,17.6,3.27,,11.97,4.9,,3.27,5.08,29.76,4.54,10.71,,6.71,3.45,3.45,2.54,2.9,,,19.450617,13.808642,24.592593,1.326444,,11.858025,61.628933
US_KY_21101,2020-05-31,ChIJ3SBkzwkhcIgRwigEybGQbwc,Q491894,geoId/21101,US,United States of America,KY,Kentucky,21101,Henderson County,US,USA,2,0,0,116,4,,,45867,22161,23706,5766,5792,5492,5694,5562,6512,5846,3355,1848,1846532,37.8,-87.57,1210,74.972727,-10,,-11,,2.49,4.09,7.11,3.73,10.66,6.93,3.2,,,6.93,2.49,3.02,3.56,5.87,3.73,3.2,4.09,,7.64,3.91,4.09,2.67,4.62,,4.27,4.8,,5.87,17.06,4.09,2.84,12.26,2.84,4.8,4.44,4.27,37.15,3.2,11.02,3.2,6.4,3.91,3.91,,,2.84,,19.067901,12.851852,25.055556,0.0,,10.858025,59.095822
US_KY_21101,2020-06-01,ChIJ3SBkzwkhcIgRwigEybGQbwc,Q491894,geoId/21101,US,United States of America,KY,Kentucky,21101,Henderson County,US,USA,2,2,0,118,4,,,45867,22161,23706,5766,5792,5492,5694,5562,6512,5846,3355,1848,1846532,37.8,-87.57,1210,74.972727,-4,63,-25,7,4.54,4.86,6.48,2.59,13.62,7.29,2.92,,3.89,5.51,2.43,4.21,2.43,6.16,3.89,2.92,,2.76,6.81,4.38,2.92,4.38,,3.08,4.7,5.35,,5.83,25.29,5.83,3.73,12.64,,3.08,5.03,5.03,35.98,6.32,12.16,2.76,6.97,4.21,4.21,2.92,2.92,3.08,,19.407407,11.679012,27.179012,0.0,,7.993827,47.713529
US_KY_21101,2020-06-02,ChIJ3SBkzwkhcIgRwigEybGQbwc,Q491894,geoId/21101,US,United States of America,KY,Kentucky,21101,Henderson County,US,USA,2,1,0,119,4,,,45867,22161,23706,5766,5792,5492,5694,5562,6512,5846,3355,1848,1846532,37.8,-87.57,1210,74.972727,-5,59,-25,7,2.41,4.34,7.72,4.02,12.07,4.83,5.79,,2.9,4.99,2.74,2.9,2.25,4.18,2.9,3.7,2.58,3.38,7.72,4.51,3.22,3.86,3.22,3.22,2.74,3.38,2.41,5.15,18.67,4.02,,12.55,3.7,3.06,3.54,4.99,35.73,4.83,10.94,2.58,6.44,3.38,4.34,2.58,,2.9,,24.055556,15.91358,31.518519,0.0,,12.08642,47.348182
US_KY_21101,2020-06-03,ChIJ3SBkzwkhcIgRwigEybGQbwc,Q491894,geoId/21101,US,United States of America,KY,Kentucky,21101,Henderson County,US,USA,2,1,0,120,4,,,45867,22161,23706,5766,5792,5492,5694,5562,6512,5846,3355,1848,1846532,37.8,-87.57,1210,74.972727,-2,66,-26,6,3.04,5.12,5.75,5.59,13.75,6.08,4.8,2.72,3.84,5.12,3.2,2.72,3.04,7.83,3.36,3.2,,5.92,6.71,4.0,3.36,6.39,3.04,3.84,3.04,4.96,,7.03,18.07,5.59,,13.75,2.4,5.43,3.52,6.55,36.61,3.2,13.27,2.4,8.63,3.52,4.96,,3.2,2.88,,25.006173,17.808642,31.796296,0.0,,16.160494,58.149505
US_KY_21101,2020-06-04,ChIJ3SBkzwkhcIgRwigEybGQbwc,Q491894,geoId/21101,US,United States of America,KY,Kentucky,21101,Henderson County,US,USA,2,1,0,121,4,,,45867,22161,23706,5766,5792,5492,5694,5562,6512,5846,3355,1848,1846532,37.8,-87.57,1210,74.972727,-5,49,-27,8,,5.61,6.25,4.17,14.27,7.05,3.37,2.4,2.88,3.21,2.56,3.37,3.85,5.29,3.37,3.04,,2.56,7.21,2.73,,4.97,4.49,3.04,2.73,4.17,2.56,8.34,20.04,5.29,,12.66,3.53,3.85,2.73,5.93,41.03,2.73,10.1,2.4,6.25,4.81,4.65,3.37,3.04,2.4,,25.024691,20.296296,30.419753,3.338286,,19.833333,73.150907
US_KY_21101,2020-06-05,ChIJ3SBkzwkhcIgRwigEybGQbwc,Q491894,geoId/21101,US,United States of America,KY,Kentucky,21101,Henderson County,US,USA,2,0,0,121,4,,,45867,22161,23706,5766,5792,5492,5694,5562,6512,5846,3355,1848,1846532,37.8,-87.57,1210,74.972727,2,,-25,7,4.36,,6.2,2.35,11.06,6.7,7.04,,4.02,6.03,4.69,2.35,3.85,4.69,3.52,,2.51,5.36,8.71,6.2,,3.18,3.35,3.69,2.35,3.35,3.52,5.53,21.95,6.7,,11.22,,3.18,3.35,3.69,35.85,3.69,12.9,,6.87,4.69,4.86,,2.35,,,23.864198,18.530864,31.080247,13.570857,,19.814815,78.42583
US_KY_21101,2020-06-06,ChIJ3SBkzwkhcIgRwigEybGQbwc,Q491894,geoId/21101,US,United States of America,KY,Kentucky,21101,Henderson County,US,USA,2,0,0,121,4,,,45867,22161,23706,5766,5792,5492,5694,5562,6512,5846,3355,1848,1846532,37.8,-87.57,1210,74.972727,-4,40,-8,,,4.16,8.68,5.06,12.65,7.05,4.88,,,5.78,5.6,3.43,,3.98,3.98,3.25,,4.34,9.58,3.25,3.25,3.07,3.07,3.98,3.43,3.25,,7.41,16.45,4.16,,11.21,2.71,3.98,3.98,3.79,34.52,5.78,9.94,,9.76,4.34,3.07,2.71,,,,27.271605,20.024691,33.703704,0.0,,20.981481,68.764362
US_KY_21101,2020-06-07,ChIJ3SBkzwkhcIgRwigEybGQbwc,Q491894,geoId/21101,US,United States of America,KY,Kentucky,21101,Henderson County,US,USA,2,0,0,121,4,,,45867,22161,23706,5766,5792,5492,5694,5562,6512,5846,3355,1848,1846532,37.8,-87.57,1210,74.972727,3,45,-11,,3.59,3.59,7.19,4.85,16.35,5.21,6.47,,2.69,7.01,4.85,,,5.21,3.77,2.87,4.13,,7.37,2.87,3.95,3.41,5.03,2.87,5.21,4.31,2.52,8.08,20.48,7.37,3.59,16.17,5.03,,3.77,4.85,44.37,5.03,11.14,,7.72,2.69,5.03,,3.95,3.77,,26.851852,20.5,33.037037,0.0,,16.197531,52.257953
US_KY_21101,2020-06-08,ChIJ3SBkzwkhcIgRwigEybGQbwc,Q491894,geoId/21101,US,United States of America,KY,Kentucky,21101,Henderson County,US,USA,2,0,0,121,4,,,45867,22161,23706,5766,5792,5492,5694,5562,6512,5846,3355,1848,1846532,37.8,-87.57,1210,74.972727,3,34,-25,7,,5.28,8.48,3.36,12.33,8.16,5.6,,4.0,5.92,2.88,3.84,2.24,5.12,2.88,3.52,3.68,3.68,8.01,4.96,,5.6,2.88,2.88,3.68,4.48,2.72,6.24,19.69,4.16,4.32,12.17,,,4.64,6.56,40.34,6.24,12.33,2.88,8.16,4.64,4.48,2.88,3.36,2.56,,25.265432,18.222222,31.623457,0.0,,15.845679,56.046597
US_KY_21101,2020-06-09,ChIJ3SBkzwkhcIgRwigEybGQbwc,Q491894,geoId/21101,US,United States of America,KY,Kentucky,21101,Henderson County,US,USA,2,0,0,121,4,,,45867,22161,23706,5766,5792,5492,5694,5562,6512,5846,3355,1848,1846532,37.8,-87.57,1210,74.972727,-2,28,-25,9,3.5,4.11,8.53,3.05,11.73,7.31,6.55,,4.11,4.88,3.35,4.72,2.89,5.03,,2.13,3.2,4.42,8.07,3.81,3.66,5.18,5.48,3.66,5.03,4.88,,8.84,18.89,6.7,2.74,11.88,3.66,3.96,5.33,6.4,39.15,5.79,11.73,3.2,5.48,5.03,5.79,,2.13,4.57,,26.481481,22.512346,29.537037,3.918857,,22.061728,76.966779
US_KY_21101,2020-06-10,ChIJ3SBkzwkhcIgRwigEybGQbwc,Q491894,geoId/21101,US,United States of America,KY,Kentucky,21101,Henderson County,US,USA,2,1,0,122,4,,,45867,22161,23706,5766,5792,5492,5694,5562,6512,5846,3355,1848,1846532,37.8,-87.57,1210,74.972727,3,41,-24,7,3.29,4.39,8.77,2.66,13.16,8.46,5.48,2.51,4.54,6.11,5.01,2.82,4.07,5.64,3.6,2.51,2.51,5.48,9.71,2.19,2.98,5.8,3.45,4.39,3.76,6.27,2.82,8.15,24.59,5.95,,11.28,,4.54,6.42,5.48,38.22,4.23,9.71,,7.52,3.76,6.11,2.35,2.51,2.51,2.66,26.648148,23.481481,28.845679,1.044222,,20.024691,67.176611
