location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_confirmed_age_0,new_confirmed_age_1,new_confirmed_age_2,new_confirmed_age_3,new_confirmed_age_4,new_confirmed_age_5,new_confirmed_age_6,new_confirmed_age_7,new_confirmed_age_8,new_confirmed_age_9,cumulative_confirmed_age_0,cumulative_confirmed_age_1,cumulative_confirmed_age_2,cumulative_confirmed_age_3,cumulative_confirmed_age_4,cumulative_confirmed_age_5,cumulative_confirmed_age_6,cumulative_confirmed_age_7,cumulative_confirmed_age_8,cumulative_confirmed_age_9,new_deceased_age_0,new_deceased_age_1,new_deceased_age_2,new_deceased_age_3,new_deceased_age_4,new_deceased_age_5,new_deceased_age_6,new_deceased_age_7,new_deceased_age_8,new_deceased_age_9,cumulative_deceased_age_0,cumulative_deceased_age_1,cumulative_deceased_age_2,cumulative_deceased_age_3,cumulative_deceased_age_4,cumulative_deceased_age_5,cumulative_deceased_age_6,cumulative_deceased_age_7,cumulative_deceased_age_8,cumulative_deceased_age_9,new_hospitalized_patients_age_0,new_hospitalized_patients_age_1,new_hospitalized_patients_age_2,new_hospitalized_patients_age_3,new_hospitalized_patients_age_4,new_hospitalized_patients_age_5,new_hospitalized_patients_age_6,new_hospitalized_patients_age_7,new_hospitalized_patients_age_8,new_hospitalized_patients_age_9,cumulative_hospitalized_patients_age_0,cumulative_hospitalized_patients_age_1,cumulative_hospitalized_patients_age_2,cumulative_hospitalized_patients_age_3,cumulative_hospitalized_patients_age_4,cumulative_hospitalized_patients_age_5,cumulative_hospitalized_patients_age_6,cumulative_hospitalized_patients_age_7,cumulative_hospitalized_patients_age_8,cumulative_hospitalized_patients_age_9,age_bin_0,age_bin_1,age_bin_2,age_bin_3,age_bin_4,age_bin_5,age_bin_6,age_bin_7,age_bin_8,age_bin_9,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_workplaces,mobility_residential,search_trends_abdominal_obesity,search_trends_abdominal_pain,search_trends_acne,search_trends_alcoholism,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_asthma,search_trends_attention_deficit_hyperactivity_disorder,search_trends_back_pain,search_trends_bleeding,search_trends_bone_fracture,search_trends_candidiasis,search_trends_common_cold,search_trends_constipation,search_trends_cough,search_trends_cramp,search_trends_depression,search_trends_dermatitis,search_trends_diabetes,search_trends_diarrhea,search_trends_erectile_dysfunction,search_trends_fatigue,search_trends_fever,search_trends_flatulence,search_trends_gastroesophageal_reflux_disease,search_trends_hair_loss,search_trends_headache,search_trends_heartburn,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_insomnia,search_trends_itch,search_trends_low_back_pain,search_trends_major_depressive_disorder,search_trends_migraine,search_trends_myocardial_infarction,search_trends_obesity,search_trends_pain,search_trends_skin_condition,search_trends_skin_rash,search_trends_sleep_disorder,search_trends_stroke,search_trends_swelling,search_trends_type_2_diabetes,search_trends_urinary_tract_infection,search_trends_vaginal_discharge,search_trends_vomiting,search_trends_weight_gain,search_trends_xeroderma,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_GA_13009,2020-06-04,ChIJy4bc6AfI9ogRkfdoqTq9cG4,Q488206,geoId/13009,US,United States of America,GA,Georgia,13009,Baldwin County,US,USA,2,28,0,380,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44963,22774,22189,4633,6713,8384,4915,4745,5756,5238,3034,1545,1020678,33.07,-83.25,693,75.044444,-5,5,,-27,9,3.67,4.69,7.54,4.08,10.8,7.13,4.08,4.69,2.85,5.91,6.32,4.48,3.26,7.95,4.89,,4.89,4.08,,9.58,4.69,,5.3,4.08,3.06,3.46,5.09,4.08,3.67,7.74,22.83,4.28,,10.6,,3.06,5.71,3.87,4.48,44.02,5.3,8.56,,,7.74,4.28,6.32,,,4.48,2.85,24.922222,20.316667,31.211111,4.4704,20.796296,77.727144
US_GA_13009,2020-06-05,ChIJy4bc6AfI9ogRkfdoqTq9cG4,Q488206,geoId/13009,US,United States of America,GA,Georgia,13009,Baldwin County,US,USA,2,7,0,387,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44963,22774,22189,4633,6713,8384,4915,4745,5756,5238,3034,1545,1020678,33.07,-83.25,693,75.044444,-7,-3,,-27,8,3.14,6.7,10.47,5.03,7.96,8.16,4.19,,,4.19,3.77,,,4.19,4.82,,4.82,3.35,,10.89,,,6.28,3.56,,3.56,6.49,6.28,,5.65,20.31,3.77,4.61,8.58,,6.07,6.91,,5.44,35.38,4.82,7.54,,,4.4,7.12,8.38,5.65,,3.35,,23.883333,19.916667,30.938889,1.9304,21.160494,84.104483
US_GA_13009,2020-06-06,ChIJy4bc6AfI9ogRkfdoqTq9cG4,Q488206,geoId/13009,US,United States of America,GA,Georgia,13009,Baldwin County,US,USA,2,0,0,387,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44963,22774,22189,4633,6713,8384,4915,4745,5756,5238,3034,1545,1020678,33.07,-83.25,693,75.044444,-12,-1,,-19,,,4.11,9.36,5.03,10.05,4.8,3.65,,3.2,,3.2,,3.43,6.85,3.88,4.11,5.03,,3.2,6.62,4.57,5.03,4.34,5.03,3.88,3.88,6.17,3.88,4.11,7.54,24.21,5.94,4.34,10.96,,,3.65,,4.11,38.37,3.88,9.59,,3.2,6.17,4.34,3.65,4.8,,,3.65,24.161111,20.161111,30.066667,0.338667,21.432099,84.739338
US_GA_13009,2020-06-07,ChIJy4bc6AfI9ogRkfdoqTq9cG4,Q488206,geoId/13009,US,United States of America,GA,Georgia,13009,Baldwin County,US,USA,2,1,0,388,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44963,22774,22189,4633,6713,8384,4915,4745,5756,5238,3034,1545,1020678,33.07,-83.25,693,75.044444,-10,-3,,-20,,4.68,6.46,11.58,5.57,10.91,8.69,5.57,,,5.12,6.46,4.9,4.46,6.68,,,5.35,7.57,,8.24,4.46,6.01,4.9,,,5.57,4.68,5.12,3.12,9.58,22.5,7.57,,9.58,3.34,6.46,6.91,3.12,6.68,42.55,5.12,6.01,,,7.8,5.35,5.12,4.23,,,4.01,24.683333,20.266667,30.055556,0.0,21.641975,83.147757
US_GA_13009,2020-06-08,ChIJy4bc6AfI9ogRkfdoqTq9cG4,Q488206,geoId/13009,US,United States of America,GA,Georgia,13009,Baldwin County,US,USA,2,0,2,388,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44963,22774,22189,4633,6713,8384,4915,4745,5756,5238,3034,1545,1020678,33.07,-83.25,693,75.044444,-1,-1,,-27,8,4.05,3.65,8.3,3.85,11.74,7.49,7.09,,4.05,6.48,3.04,,4.46,5.47,5.26,4.05,4.05,4.86,4.86,9.52,3.04,3.24,5.67,3.85,,6.28,5.06,6.08,,12.15,26.93,6.28,,11.74,,4.25,5.06,2.83,6.68,43.74,7.09,9.72,3.24,2.83,8.71,5.06,5.87,6.08,,3.44,3.44,25.422222,21.95,30.933333,0.127,22.839506,85.20109
US_GA_13009,2020-06-09,ChIJy4bc6AfI9ogRkfdoqTq9cG4,Q488206,geoId/13009,US,United States of America,GA,Georgia,13009,Baldwin County,US,USA,2,5,0,393,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44963,22774,22189,4633,6713,8384,4915,4745,5756,5238,3034,1545,1020678,33.07,-83.25,693,75.044444,-2,-4,,-27,9,4.9,5.49,10.19,,13.53,7.06,8.04,,3.53,6.27,4.31,3.33,3.53,6.27,3.14,,4.71,2.94,,14.12,4.51,2.94,4.9,8.63,,4.71,8.04,5.49,4.51,9.02,31.95,5.49,5.49,10.39,,4.71,6.08,,6.47,46.85,5.29,10.78,4.9,3.14,6.08,5.88,5.29,4.51,2.94,4.9,3.92,25.438889,21.911111,32.033333,6.4516,22.734568,84.658061
US_GA_13009,2020-06-10,ChIJy4bc6AfI9ogRkfdoqTq9cG4,Q488206,geoId/13009,US,United States of America,GA,Georgia,13009,Baldwin County,US,USA,2,14,1,407,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44963,22774,22189,4633,6713,8384,4915,4745,5756,5238,3034,1545,1020678,33.07,-83.25,693,75.044444,-6,-1,,-25,9,2.93,5.47,10.94,,12.31,7.42,8.21,,2.73,6.06,4.69,4.88,6.06,7.03,3.71,3.32,2.73,3.71,,10.36,4.88,,8.01,7.23,2.93,7.03,5.67,6.06,5.08,9.77,31.07,6.45,5.67,11.14,,3.91,5.67,4.49,7.42,49.82,5.86,6.25,2.73,2.73,8.99,6.06,4.69,5.08,,5.67,,24.772222,21.661111,31.261111,3.6068,22.819444,87.805567
US_GA_13009,2020-06-11,ChIJy4bc6AfI9ogRkfdoqTq9cG4,Q488206,geoId/13009,US,United States of America,GA,Georgia,13009,Baldwin County,US,USA,2,7,0,414,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44963,22774,22189,4633,6713,8384,4915,4745,5756,5238,3034,1545,1020678,33.07,-83.25,693,75.044444,2,6,,-25,7,5.31,4.49,11.22,,11.84,11.22,5.71,,3.06,9.18,4.9,3.27,5.51,6.94,4.49,,4.29,4.9,3.67,11.02,4.49,,5.51,,,5.92,5.71,,,10.41,25.51,6.12,5.31,12.04,,5.1,3.67,,8.16,48.37,8.98,10.61,2.86,,7.35,5.31,5.1,4.69,3.06,5.51,,25.761111,21.383333,31.627778,4.953,21.154321,75.451188
US_GA_13009,2020-06-12,ChIJy4bc6AfI9ogRkfdoqTq9cG4,Q488206,geoId/13009,US,United States of America,GA,Georgia,13009,Baldwin County,US,USA,2,7,0,421,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44963,22774,22189,4633,6713,8384,4915,4745,5756,5238,3034,1545,1020678,33.07,-83.25,693,75.044444,-8,2,,-27,7,3.68,4.55,10.83,,12.35,4.55,7.8,,3.03,3.9,4.77,4.12,5.85,9.1,4.33,,3.25,3.03,3.9,8.23,3.25,3.68,4.33,6.28,3.25,4.55,5.42,3.25,3.47,11.27,27.95,3.9,,12.78,3.03,4.77,3.68,3.47,5.42,44.63,5.63,10.62,,,6.28,4.77,7.37,4.33,3.9,4.98,,24.677778,19.172222,30.811111,0.0,19.030864,70.897214
US_GA_13009,2020-06-13,ChIJy4bc6AfI9ogRkfdoqTq9cG4,Q488206,geoId/13009,US,United States of America,GA,Georgia,13009,Baldwin County,US,USA,2,2,1,423,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44963,22774,22189,4633,6713,8384,4915,4745,5756,5238,3034,1545,1020678,33.07,-83.25,693,75.044444,-10,3,,-15,,,3.82,9.31,4.78,12.9,5.97,4.3,,4.54,9.08,4.54,,5.49,9.31,4.06,,3.82,,3.82,4.54,4.06,8.12,5.25,3.82,3.34,5.01,5.25,4.3,4.06,9.79,24.12,6.69,,15.05,,3.34,4.54,,3.82,43.95,6.21,10.27,,,8.6,,,5.73,,,,24.511111,18.138889,30.866667,0.0,17.216049,63.375851
US_GA_13009,2020-06-14,ChIJy4bc6AfI9ogRkfdoqTq9cG4,Q488206,geoId/13009,US,United States of America,GA,Georgia,13009,Baldwin County,US,USA,2,3,0,426,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44963,22774,22189,4633,6713,8384,4915,4745,5756,5238,3034,1545,1020678,33.07,-83.25,693,75.044444,-8,0,,-20,,4.92,,10.06,4.92,11.4,9.16,4.69,,,6.93,3.58,,5.36,7.82,3.13,4.25,4.02,,3.35,4.47,4.47,,5.36,3.58,3.13,4.47,4.69,6.93,,10.5,28.83,6.93,,14.75,,4.92,6.93,,4.25,37.54,4.25,9.83,,,7.6,3.35,6.03,4.02,4.02,4.25,4.47,23.261111,16.911111,29.694444,0.0,16.574074,65.84328
US_GA_13009,2020-06-15,ChIJy4bc6AfI9ogRkfdoqTq9cG4,Q488206,geoId/13009,US,United States of America,GA,Georgia,13009,Baldwin County,US,USA,2,3,1,429,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44963,22774,22189,4633,6713,8384,4915,4745,5756,5238,3034,1545,1020678,33.07,-83.25,693,75.044444,3,1,,-25,6,3.06,5.51,11.42,5.71,12.24,8.36,4.49,3.26,3.26,6.32,3.26,3.47,3.88,9.38,4.69,3.06,,3.88,,10.2,4.49,4.89,5.3,3.26,3.88,5.3,5.51,7.75,3.67,7.75,26.52,5.92,4.08,10.4,3.47,3.88,4.28,3.88,5.71,40.18,8.36,10.2,3.47,,7.34,6.32,6.53,4.49,4.49,5.51,,21.183333,16.005556,27.611111,1.016,16.382716,73.510711
US_GA_13009,2020-06-16,ChIJy4bc6AfI9ogRkfdoqTq9cG4,Q488206,geoId/13009,US,United States of America,GA,Georgia,13009,Baldwin County,US,USA,2,1,0,430,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44963,22774,22189,4633,6713,8384,4915,4745,5756,5238,3034,1545,1020678,33.07,-83.25,693,75.044444,0,-2,,-25,8,3.98,4.61,14.25,3.77,12.57,11.94,5.03,,,6.29,3.35,2.93,4.61,9.85,4.61,4.4,3.98,7.75,5.03,12.36,,,7.96,5.87,4.82,6.5,5.03,4.82,4.61,14.25,24.51,4.82,4.61,16.34,3.35,5.45,3.56,,7.33,44.41,3.98,12.78,3.14,,6.29,6.7,4.61,3.77,2.93,3.98,3.35,18.305556,15.561111,23.183333,0.141111,14.37037,77.429834
US_GA_13009,2020-06-17,ChIJy4bc6AfI9ogRkfdoqTq9cG4,Q488206,geoId/13009,US,United States of America,GA,Georgia,13009,Baldwin County,US,USA,2,1,1,431,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44963,22774,22189,4633,6713,8384,4915,4745,5756,5238,3034,1545,1020678,33.07,-83.25,693,75.044444,-2,3,,-24,7,5.67,5.25,10.51,5.25,13.66,7.99,6.93,4.2,5.04,5.88,5.04,,4.62,8.62,4.83,3.15,,5.88,3.78,11.98,4.2,4.62,4.2,4.83,4.41,4.83,6.72,3.78,4.2,11.98,29.84,5.67,2.94,11.56,3.36,6.72,,3.99,6.3,45.39,3.99,8.83,,3.36,6.09,6.72,6.72,5.25,3.99,,,18.55,13.55,24.8,0.0,14.141975,74.965006
US_GA_13009,2020-06-18,ChIJy4bc6AfI9ogRkfdoqTq9cG4,Q488206,geoId/13009,US,United States of America,GA,Georgia,13009,Baldwin County,US,USA,2,2,0,433,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44963,22774,22189,4633,6713,8384,4915,4745,5756,5238,3034,1545,1020678,33.07,-83.25,693,75.044444,-2,2,,-25,7,2.94,5.24,10.06,,11.32,7.97,6.92,,3.35,8.18,5.87,4.61,3.98,9.43,4.61,3.77,3.98,5.24,3.15,10.9,3.35,4.82,4.61,5.45,3.77,5.45,6.5,4.19,2.94,7.76,29.98,6.29,3.56,11.32,4.4,3.35,5.66,3.15,6.08,49.06,5.03,12.37,4.19,,7.76,6.08,4.82,,3.77,4.4,3.98,21.827778,15.711111,28.772222,0.0,16.876543,73.297518
US_GA_13009,2020-06-19,ChIJy4bc6AfI9ogRkfdoqTq9cG4,Q488206,geoId/13009,US,United States of America,GA,Georgia,13009,Baldwin County,US,USA,2,2,0,435,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44963,22774,22189,4633,6713,8384,4915,4745,5756,5238,3034,1545,1020678,33.07,-83.25,693,75.044444,-5,8,,-27,6,,5.63,8.66,3.46,7.36,8.22,7.36,,4.33,5.63,,6.28,3.25,8.22,4.33,,3.46,3.46,3.46,9.09,,3.25,3.25,4.55,3.03,5.2,5.2,5.63,,12.77,29.66,3.25,,11.9,3.03,6.49,4.98,,5.84,41.13,4.11,7.36,,,8.66,4.55,6.71,5.84,3.03,3.46,,23.977778,17.866667,31.338889,1.058333,18.462963,70.982562
US_GA_13009,2020-06-20,ChIJy4bc6AfI9ogRkfdoqTq9cG4,Q488206,geoId/13009,US,United States of America,GA,Georgia,13009,Baldwin County,US,USA,2,6,0,441,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44963,22774,22189,4633,6713,8384,4915,4745,5756,5238,3034,1545,1020678,33.07,-83.25,693,75.044444,-7,11,,-11,,4.25,4.25,7.08,5.9,9.2,4.96,3.77,,,3.54,4.96,,4.48,8.26,3.54,,,5.19,,6.61,3.54,4.01,4.25,5.43,3.3,,4.25,3.54,,8.49,21.94,4.72,,10.15,,,4.72,,4.01,36.34,7.79,9.91,,4.25,5.66,,6.13,4.72,,,4.96,24.777778,17.716667,32.5,1.87325,18.203704,66.392469
US_GA_13009,2020-06-21,ChIJy4bc6AfI9ogRkfdoqTq9cG4,Q488206,geoId/13009,US,United States of America,GA,Georgia,13009,Baldwin County,US,USA,2,3,0,444,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44963,22774,22189,4633,6713,8384,4915,4745,5756,5238,3034,1545,1020678,33.07,-83.25,693,75.044444,-6,5,,-21,,3.57,3.81,7.14,5.23,12.37,8.8,5.23,,5.95,4.76,,,4.76,9.04,3.33,3.57,5.71,5.23,3.33,10.71,4.76,,4.76,,4.28,5.23,6.42,4.52,4.04,9.52,21.89,5.0,,13.32,,4.52,6.42,4.04,4.52,39.96,7.61,8.33,,,7.37,,7.14,4.04,,,3.81,26.066667,18.65,33.872222,0.0,19.228395,65.782474
US_GA_13009,2020-06-22,ChIJy4bc6AfI9ogRkfdoqTq9cG4,Q488206,geoId/13009,US,United States of America,GA,Georgia,13009,Baldwin County,US,USA,2,6,0,450,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44963,22774,22189,4633,6713,8384,4915,4745,5756,5238,3034,1545,1020678,33.07,-83.25,693,75.044444,-4,-1,,-24,7,3.71,6.6,12.37,,11.13,8.86,4.74,,3.3,7.01,6.39,,,8.86,2.89,3.09,4.95,5.57,3.5,11.75,4.12,3.71,4.95,7.01,,5.98,6.39,2.89,3.92,8.24,28.65,4.74,3.71,11.13,,,,,4.95,44.93,6.6,10.31,,3.09,8.66,5.57,7.21,4.12,,3.71,3.3,24.85,19.188889,32.722222,3.6576,20.425926,75.813113
US_GA_13009,2020-06-23,ChIJy4bc6AfI9ogRkfdoqTq9cG4,Q488206,geoId/13009,US,United States of America,GA,Georgia,13009,Baldwin County,US,USA,2,7,-1,457,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44963,22774,22189,4633,6713,8384,4915,4745,5756,5238,3034,1545,1020678,33.07,-83.25,693,75.044444,-3,-1,,-26,8,5.68,6.29,8.32,4.06,13.81,10.76,6.09,,3.45,6.7,,5.28,4.26,11.78,3.25,6.09,2.84,8.12,,8.93,3.45,,5.89,5.89,,3.86,7.51,5.48,3.65,12.79,31.47,7.71,4.87,10.96,4.87,4.87,5.68,,5.89,44.26,5.08,9.34,4.67,3.45,7.51,5.48,6.09,5.08,,5.08,,23.916667,20.127778,31.288889,7.0612,21.487654,85.919173
US_GA_13009,2020-06-24,ChIJy4bc6AfI9ogRkfdoqTq9cG4,Q488206,geoId/13009,US,United States of America,GA,Georgia,13009,Baldwin County,US,USA,2,6,0,463,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44963,22774,22189,4633,6713,8384,4915,4745,5756,5238,3034,1545,1020678,33.07,-83.25,693,75.044444,-7,3,,-24,8,3.25,3.45,11.57,5.68,13.2,8.73,5.89,,4.47,,5.48,2.84,4.87,13.6,4.67,6.5,3.65,7.51,,8.93,,3.25,6.29,6.29,,,8.93,4.67,3.04,6.09,33.7,7.11,4.06,11.37,,4.26,4.67,5.48,6.29,40.6,5.68,11.98,,,8.12,4.26,5.48,3.65,4.87,4.47,3.25,24.972222,21.077778,30.422222,5.1816,21.080247,78.753426
US_GA_13009,2020-06-25,ChIJy4bc6AfI9ogRkfdoqTq9cG4,Q488206,geoId/13009,US,United States of America,GA,Georgia,13009,Baldwin County,US,USA,2,2,1,465,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44963,22774,22189,4633,6713,8384,4915,4745,5756,5238,3034,1545,1020678,33.07,-83.25,693,75.044444,-4,1,,-27,9,4.09,5.93,10.43,3.48,10.84,7.36,7.36,3.89,2.86,6.75,4.5,3.07,3.48,11.25,3.07,7.16,2.86,10.23,,9.61,,,4.91,6.75,,3.48,5.32,,5.32,10.02,31.09,6.75,4.91,11.46,3.89,4.71,4.09,4.09,5.52,44.39,6.75,9.21,,2.86,9.21,9.21,5.93,4.09,5.52,3.68,,23.577778,20.777778,29.561111,20.574,21.604938,88.574589
US_GA_13009,2020-06-26,ChIJy4bc6AfI9ogRkfdoqTq9cG4,Q488206,geoId/13009,US,United States of America,GA,Georgia,13009,Baldwin County,US,USA,2,5,0,470,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44963,22774,22189,4633,6713,8384,4915,4745,5756,5238,3034,1545,1020678,33.07,-83.25,693,75.044444,-9,0,,-28,8,3.46,3.89,9.08,4.11,15.14,7.35,,5.62,3.46,5.62,3.68,3.24,3.24,11.25,,10.81,4.33,8.0,4.76,7.14,6.05,,4.11,5.62,3.03,3.46,3.89,8.0,3.89,8.43,29.2,7.14,,10.38,,7.14,5.62,,7.57,40.87,3.89,10.6,,3.68,6.27,4.33,4.97,,,,,25.044444,20.4,31.305556,1.42875,20.5,75.702067
US_GA_13009,2020-06-27,ChIJy4bc6AfI9ogRkfdoqTq9cG4,Q488206,geoId/13009,US,United States of America,GA,Georgia,13009,Baldwin County,US,USA,2,6,0,476,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44963,22774,22189,4633,6713,8384,4915,4745,5756,5238,3034,1545,1020678,33.07,-83.25,693,75.044444,-12,1,,-16,,,4.7,10.33,3.52,13.85,5.87,4.93,3.52,,7.04,3.76,,4.93,11.51,,17.61,3.52,6.11,,7.04,3.76,,5.87,5.4,,3.52,6.11,4.23,3.52,7.28,24.42,6.57,,13.62,4.23,4.23,4.93,,5.17,43.44,4.93,8.92,,,7.28,3.29,5.17,5.17,3.99,4.93,,25.366667,20.505556,31.6,1.49225,19.493827,69.355466
US_GA_13009,2020-06-28,ChIJy4bc6AfI9ogRkfdoqTq9cG4,Q488206,geoId/13009,US,United States of America,GA,Georgia,13009,Baldwin County,US,USA,2,3,0,479,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44963,22774,22189,4633,6713,8384,4915,4745,5756,5238,3034,1545,1020678,33.07,-83.25,693,75.044444,-10,-3,,-23,,3.91,4.6,10.8,4.83,15.86,6.9,5.98,,,6.67,,,,9.65,3.91,6.67,5.06,3.91,4.83,7.82,5.98,,6.67,5.98,,4.6,6.44,4.6,3.22,5.52,27.13,3.22,,12.41,3.45,,3.91,,5.29,44.37,3.68,7.59,,,5.98,3.45,5.52,5.06,,4.14,,26.266667,21.127778,33.1,0.79375,21.753086,75.603671
US_GA_13009,2020-06-29,ChIJy4bc6AfI9ogRkfdoqTq9cG4,Q488206,geoId/13009,US,United States of America,GA,Georgia,13009,Baldwin County,US,USA,2,4,0,483,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44963,22774,22189,4633,6713,8384,4915,4745,5756,5238,3034,1545,1020678,33.07,-83.25,693,75.044444,-1,7,,-25,6,3.06,4.7,9.81,3.68,13.49,7.36,6.13,3.88,4.5,6.95,3.68,,,10.42,3.88,6.54,3.47,5.93,5.31,11.03,3.88,2.86,5.72,4.09,2.86,4.29,4.9,7.56,3.88,8.99,27.18,4.9,,12.26,4.09,4.5,7.97,,6.74,44.95,6.95,13.08,,,9.4,6.74,5.31,,2.86,4.9,,27.716667,22.205556,34.5,0.649111,21.382716,68.447686
US_GA_13009,2020-06-30,ChIJy4bc6AfI9ogRkfdoqTq9cG4,Q488206,geoId/13009,US,United States of America,GA,Georgia,13009,Baldwin County,US,USA,2,16,1,499,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44963,22774,22189,4633,6713,8384,4915,4745,5756,5238,3034,1545,1020678,33.07,-83.25,693,75.044444,10,6,,-26,7,3.47,3.47,13.07,3.06,14.5,9.19,5.72,,,6.33,4.9,3.06,4.49,12.87,3.06,6.33,4.29,4.49,,13.07,5.52,2.86,5.11,5.92,,4.29,4.49,6.33,4.29,10.62,34.12,6.95,,11.44,4.7,3.47,4.49,4.7,6.95,41.88,7.97,9.19,,3.88,8.58,4.29,6.95,3.27,,6.33,3.68,27.425926,21.425926,34.074074,0.465667,21.555556,69.974126
