location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_workplaces,mobility_residential,search_trends_abdominal_pain,search_trends_acne,search_trends_alcoholism,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_attention_deficit_hyperactivity_disorder,search_trends_back_pain,search_trends_bleeding,search_trends_bone_fracture,search_trends_common_cold,search_trends_constipation,search_trends_cough,search_trends_cramp,search_trends_depression,search_trends_diabetes,search_trends_diarrhea,search_trends_fatigue,search_trends_fever,search_trends_gastroesophageal_reflux_disease,search_trends_hair_loss,search_trends_headache,search_trends_heartburn,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_insomnia,search_trends_itch,search_trends_low_back_pain,search_trends_major_depressive_disorder,search_trends_migraine,search_trends_obesity,search_trends_pain,search_trends_skin_condition,search_trends_skin_rash,search_trends_swelling,search_trends_type_2_diabetes,search_trends_urinary_tract_infection,search_trends_vomiting,search_trends_weight_gain,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_TX_48427,2020-07-26,ChIJg6FMUelHZIYRnY5USnf4v1w,Q26762,geoId/48427,US,United States of America,TX,Texas,48427,Starr County,US,USA,2,78,0,1637,22,,,64130,31195,32935,12292,10998,9833,7713,7559,6132,4644,3191,1768,1828256,26.57,-98.73,3184,77.392308,-62,-34,-73,-33,,7.4,7.4,,7.19,8.42,4.73,,4.32,6.16,,9.25,,6.16,,6.37,4.93,3.7,,4.73,,3.29,5.14,4.52,5.75,23.22,7.4,,6.58,,,4.93,5.75,37.4,,5.14,3.9,4.93,4.73,4.52,,24.805556,22.486111,28.208333,37.084,23.095238,90.055705
US_TX_48427,2020-07-27,ChIJg6FMUelHZIYRnY5USnf4v1w,Q26762,geoId/48427,US,United States of America,TX,Texas,48427,Starr County,US,USA,2,18,6,1655,28,,,64130,31195,32935,12292,10998,9833,7713,7559,6132,4644,3191,1768,1828256,26.57,-98.73,3184,77.392308,-27,,-59,-46,11,8.24,10.21,,12.18,10.39,13.79,,6.09,5.55,2.69,9.67,3.22,6.27,3.4,2.87,11.28,4.83,2.51,3.76,4.83,7.34,6.99,3.04,10.21,24.89,8.42,2.87,3.4,3.94,2.69,6.45,3.94,38.86,3.22,4.83,5.37,5.91,3.58,4.48,,28.259259,24.407407,33.17284,69.88175,24.583333,80.404951
US_TX_48427,2020-07-28,ChIJg6FMUelHZIYRnY5USnf4v1w,Q26762,geoId/48427,US,United States of America,TX,Texas,48427,Starr County,US,USA,2,60,1,1715,29,,,64130,31195,32935,12292,10998,9833,7713,7559,6132,4644,3191,1768,1828256,26.57,-98.73,3184,77.392308,-28,-7,-35,-48,15,7.34,12.3,,13.32,9.05,33.47,3.59,5.29,5.29,,14.69,,6.15,4.27,4.61,7.68,6.32,2.73,8.88,6.49,5.46,5.29,3.59,10.25,28.86,5.12,4.27,7.0,2.56,,5.46,4.78,44.75,4.44,3.42,4.27,3.59,4.78,4.1,3.42,26.240741,23.382716,31.407407,11.599333,23.256944,83.548425
US_TX_48427,2020-07-29,ChIJg6FMUelHZIYRnY5USnf4v1w,Q26762,geoId/48427,US,United States of America,TX,Texas,48427,Starr County,US,USA,2,46,4,1761,33,,,64130,31195,32935,12292,10998,9833,7713,7559,6132,4644,3191,1768,1828256,26.57,-98.73,3184,77.392308,-30,-4,-49,-47,14,6.66,12.3,,13.84,10.42,13.66,5.29,7.34,5.64,,10.59,4.1,5.81,4.61,4.44,9.91,5.98,4.61,5.98,4.27,6.66,4.61,2.73,7.0,25.79,6.66,2.73,6.83,3.59,3.08,3.25,6.66,40.83,2.73,5.81,3.76,4.95,6.32,,2.73,26.296296,23.635802,30.320988,1.306286,22.694444,80.893649
US_TX_48427,2020-07-30,ChIJg6FMUelHZIYRnY5USnf4v1w,Q26762,geoId/48427,US,United States of America,TX,Texas,48427,Starr County,US,USA,2,180,5,1941,38,,,64130,31195,32935,12292,10998,9833,7713,7559,6132,4644,3191,1768,1828256,26.57,-98.73,3184,77.392308,-29,-9,-53,-48,14,6.55,12.26,,12.26,9.07,8.4,,6.05,4.54,2.52,15.45,6.72,6.38,3.53,2.85,8.73,4.37,3.86,9.91,6.55,5.71,6.21,2.85,7.89,27.04,6.38,5.54,9.24,5.54,4.2,5.88,5.21,42.16,5.54,5.21,6.21,6.38,5.54,4.7,3.69,28.179012,23.845679,33.716049,0.790222,22.965278,73.466854
US_TX_48427,2020-07-31,ChIJg6FMUelHZIYRnY5USnf4v1w,Q26762,geoId/48427,US,United States of America,TX,Texas,48427,Starr County,US,USA,2,42,11,1983,49,,,64130,31195,32935,12292,10998,9833,7713,7559,6132,4644,3191,1768,1828256,26.57,-98.73,3184,77.392308,-27,,-61,-45,16,9.31,8.45,3.45,13.97,6.72,10.17,,5.0,8.97,2.59,16.38,5.17,8.28,3.28,3.28,7.76,7.42,3.1,6.38,4.31,5.0,5.17,,7.93,31.04,7.93,3.1,6.55,,4.14,3.45,4.66,42.25,3.1,6.38,6.21,2.59,6.72,3.45,2.41,29.574074,24.993827,34.722222,1.298222,23.715278,70.958806
US_TX_48427,2020-08-01,ChIJg6FMUelHZIYRnY5USnf4v1w,Q26762,geoId/48427,US,United States of America,TX,Texas,48427,Starr County,US,USA,2,87,1,2070,50,,,64130,31195,32935,12292,10998,9833,7713,7559,6132,4644,3191,1768,1828256,26.57,-98.73,3184,77.392308,-33,-5,-67,-11,,4.71,11.41,3.98,13.4,10.32,7.97,4.17,5.8,5.62,,12.5,3.8,7.43,4.71,5.43,10.69,4.53,4.35,6.34,3.26,4.17,5.43,4.17,5.98,24.27,4.53,3.44,5.43,2.9,4.17,3.26,4.53,38.58,3.62,4.71,5.98,3.8,5.43,3.62,2.54,28.5,24.395062,33.925926,0.465667,23.472222,74.804663
US_TX_48427,2020-08-02,ChIJg6FMUelHZIYRnY5USnf4v1w,Q26762,geoId/48427,US,United States of America,TX,Texas,48427,Starr County,US,USA,2,47,0,2117,50,,,64130,31195,32935,12292,10998,9833,7713,7559,6132,4644,3191,1768,1828256,26.57,-98.73,3184,77.392308,-36,-11,-66,-18,,6.51,11.96,3.17,12.32,6.33,7.92,,5.1,6.86,,16.72,4.4,7.74,3.17,5.1,9.33,2.64,4.4,7.57,5.1,5.46,6.16,,8.27,24.28,5.1,3.69,8.45,,2.99,5.63,5.63,43.46,3.34,3.87,4.58,3.52,7.04,,3.17,27.215278,22.625,33.513889,13.099143,22.103175,73.363742
US_TX_48427,2020-08-03,ChIJg6FMUelHZIYRnY5USnf4v1w,Q26762,geoId/48427,US,United States of America,TX,Texas,48427,Starr County,US,USA,2,89,1,2206,51,,,64130,31195,32935,12292,10998,9833,7713,7559,6132,4644,3191,1768,1828256,26.57,-98.73,3184,77.392308,-23,,-59,-39,11,6.5,13.17,3.25,12.85,8.13,6.99,3.42,5.04,6.83,,11.55,4.39,7.32,2.44,3.25,8.78,6.67,4.39,6.02,2.28,2.77,5.53,2.6,9.6,28.95,9.43,5.53,7.81,2.6,2.28,3.74,5.86,40.01,5.69,6.34,4.88,4.88,7.16,2.44,3.9,28.708333,23.145833,34.368056,0.09525,22.285714,68.434825
US_TX_48427,2020-08-04,ChIJg6FMUelHZIYRnY5USnf4v1w,Q26762,geoId/48427,US,United States of America,TX,Texas,48427,Starr County,US,USA,2,56,1,2262,52,,,64130,31195,32935,12292,10998,9833,7713,7559,6132,4644,3191,1768,1828256,26.57,-98.73,3184,77.392308,-26,5,-52,-45,14,8.46,10.46,,13.44,10.46,6.14,3.15,4.65,5.81,,14.94,4.32,7.97,5.64,6.47,8.46,5.48,3.32,9.13,4.48,5.81,5.14,,9.46,27.71,6.64,3.48,9.13,3.82,4.15,4.98,4.32,43.48,4.32,7.3,7.8,2.65,4.32,3.98,3.82,28.52381,23.126984,34.238095,0.0,22.351852,69.3894
US_TX_48427,2020-08-05,ChIJg6FMUelHZIYRnY5USnf4v1w,Q26762,geoId/48427,US,United States of America,TX,Texas,48427,Starr County,US,USA,2,0,0,2262,52,,,64130,31195,32935,12292,10998,9833,7713,7559,6132,4644,3191,1768,1828256,26.57,-98.73,3184,77.392308,-28,2,-47,-44,13,4.16,14.3,3.16,13.8,8.98,4.49,2.99,7.32,4.66,,11.97,4.16,6.82,4.66,5.15,8.48,3.99,4.82,8.31,2.66,5.15,5.99,4.66,9.64,23.28,8.31,3.82,7.48,3.49,4.99,5.65,4.99,38.24,3.99,3.99,5.49,5.15,4.16,2.99,3.49,29.486111,24.291667,34.694444,0.0,22.365079,66.119448
US_TX_48427,2020-08-06,ChIJg6FMUelHZIYRnY5USnf4v1w,Q26762,geoId/48427,US,United States of America,TX,Texas,48427,Starr County,US,USA,2,143,0,2405,52,,,64130,31195,32935,12292,10998,9833,7713,7559,6132,4644,3191,1768,1828256,26.57,-98.73,3184,77.392308,-28,-5,-50,-44,13,5.86,11.39,,11.89,9.38,8.04,,4.52,5.02,,16.07,4.69,7.54,2.85,3.85,8.04,3.85,4.86,6.36,6.2,5.19,5.53,4.69,9.21,28.46,4.52,3.35,7.7,,3.01,4.19,6.87,37.0,4.52,3.85,5.02,4.86,3.85,2.85,3.18,29.895833,24.847222,34.770833,0.0,22.97619,66.816736
US_TX_48427,2020-08-07,ChIJg6FMUelHZIYRnY5USnf4v1w,Q26762,geoId/48427,US,United States of America,TX,Texas,48427,Starr County,US,USA,2,73,12,2478,64,,,64130,31195,32935,12292,10998,9833,7713,7559,6132,4644,3191,1768,1828256,26.57,-98.73,3184,77.392308,-33,-2,-64,-42,15,10.97,10.97,,13.16,7.59,4.89,,5.74,4.39,,12.65,4.89,8.1,3.04,5.23,7.42,3.54,5.91,5.74,4.22,4.22,6.41,4.22,9.28,26.49,7.42,2.53,8.27,3.04,2.53,7.76,5.57,36.45,3.21,3.21,7.42,4.05,6.41,4.22,3.88,29.833333,24.604167,34.979167,0.0,22.912698,66.542005
US_TX_48427,2020-08-08,ChIJg6FMUelHZIYRnY5USnf4v1w,Q26762,geoId/48427,US,United States of America,TX,Texas,48427,Starr County,US,USA,2,10,2,2488,66,,,64130,31195,32935,12292,10998,9833,7713,7559,6132,4644,3191,1768,1828256,26.57,-98.73,3184,77.392308,-33,-3,-67,-3,,5.65,9.85,4.01,13.68,10.03,3.65,,4.92,4.19,,14.04,5.65,6.2,4.38,6.75,6.56,4.56,7.66,5.65,4.74,5.47,5.11,3.1,8.21,26.8,6.56,4.38,9.85,4.19,3.46,4.56,5.11,41.94,6.56,6.38,5.11,,3.65,3.65,,28.5625,24.513889,34.069444,0.399143,23.52381,74.011936
US_TX_48427,2020-08-09,ChIJg6FMUelHZIYRnY5USnf4v1w,Q26762,geoId/48427,US,United States of America,TX,Texas,48427,Starr County,US,USA,2,13,2,2501,68,,,64130,31195,32935,12292,10998,9833,7713,7559,6132,4644,3191,1768,1828256,26.57,-98.73,3184,77.392308,-35,-9,-55,-12,,6.59,8.9,3.03,12.46,7.83,8.19,,4.09,3.03,,17.44,3.56,9.43,4.09,3.74,10.32,5.52,3.74,8.72,3.38,6.23,4.27,3.74,10.15,25.63,7.83,2.85,6.76,2.49,2.85,3.56,5.52,36.31,4.27,5.87,5.16,5.52,4.45,3.38,2.49,28.965278,24.388889,34.597222,1.17475,22.531746,68.43726
US_TX_48427,2020-08-10,ChIJg6FMUelHZIYRnY5USnf4v1w,Q26762,geoId/48427,US,United States of America,TX,Texas,48427,Starr County,US,USA,2,0,0,2501,68,,,64130,31195,32935,12292,10998,9833,7713,7559,6132,4644,3191,1768,1828256,26.57,-98.73,3184,77.392308,-26,,-55,-37,10,7.96,13.8,,10.88,9.25,5.03,,5.36,3.41,2.76,8.44,3.25,5.52,3.57,5.36,9.25,4.55,4.55,6.66,4.38,4.38,4.87,2.92,9.25,27.27,6.49,5.03,9.42,,,3.25,5.36,32.31,3.9,5.2,4.22,5.03,3.9,3.57,2.44,29.111111,23.284722,34.930556,0.0,21.769841,64.973089
US_TX_48427,2020-08-11,ChIJg6FMUelHZIYRnY5USnf4v1w,Q26762,geoId/48427,US,United States of America,TX,Texas,48427,Starr County,US,USA,2,0,5,2501,73,,,64130,31195,32935,12292,10998,9833,7713,7559,6132,4644,3191,1768,1828256,26.57,-98.73,3184,77.392308,-28,-3,-55,-44,13,4.74,10.8,2.62,11.61,8.02,5.56,2.78,5.24,4.09,2.29,8.34,5.24,5.72,3.6,4.42,7.36,4.58,3.44,3.11,5.07,3.6,4.58,4.91,7.2,26.66,7.03,4.91,9.16,2.62,2.62,5.24,3.6,40.9,3.6,5.72,4.42,3.27,5.72,3.6,2.78,29.826389,24.604167,35.604167,0.0,22.825397,66.320007
US_TX_48427,2020-08-12,ChIJg6FMUelHZIYRnY5USnf4v1w,Q26762,geoId/48427,US,United States of America,TX,Texas,48427,Starr County,US,USA,2,79,6,2580,79,,,64130,31195,32935,12292,10998,9833,7713,7559,6132,4644,3191,1768,1828256,26.57,-98.73,3184,77.392308,-31,3,-48,-43,12,5.6,13.44,,13.12,8.32,5.6,2.56,3.36,5.6,,10.24,3.04,4.8,2.4,4.8,10.08,4.64,4.16,7.68,4.96,5.6,4.16,2.72,8.8,24.8,6.4,4.32,6.4,,3.52,4.16,6.08,34.73,4.32,5.76,6.4,4.48,3.2,3.84,4.64,30.506173,25.876543,35.91358,0.084667,22.458333,62.585099
US_TX_48427,2020-08-13,ChIJg6FMUelHZIYRnY5USnf4v1w,Q26762,geoId/48427,US,United States of America,TX,Texas,48427,Starr County,US,USA,2,0,2,2580,81,,,64130,31195,32935,12292,10998,9833,7713,7559,6132,4644,3191,1768,1828256,26.57,-98.73,3184,77.392308,-27,0,-49,-45,11,5.24,8.78,,11.24,9.55,3.54,2.16,4.77,6.62,,10.01,2.77,4.16,3.08,3.54,7.24,3.85,4.77,4.93,4.0,4.31,2.77,2.93,6.16,24.18,3.23,6.16,6.16,4.31,3.39,3.85,4.31,35.58,4.47,5.39,4.62,4.16,5.24,2.93,2.77,29.771605,24.049383,36.191358,0.0,22.159722,63.911377
US_TX_48427,2020-08-14,ChIJg6FMUelHZIYRnY5USnf4v1w,Q26762,geoId/48427,US,United States of America,TX,Texas,48427,Starr County,US,USA,2,111,2,2691,83,,,64130,31195,32935,12292,10998,9833,7713,7559,6132,4644,3191,1768,1828256,26.57,-98.73,3184,77.392308,-29,,-48,-41,14,5.63,9.38,3.6,8.91,9.54,5.0,,5.16,6.41,,7.19,2.66,4.38,5.16,3.91,7.66,4.07,3.13,4.38,3.13,5.47,5.0,2.66,4.69,19.54,5.47,2.97,7.04,,3.44,3.6,5.78,29.86,3.44,4.07,3.6,4.22,3.6,2.66,,29.641975,23.222222,36.259259,0.0,21.590278,62.399092
US_TX_48427,2020-08-15,ChIJg6FMUelHZIYRnY5USnf4v1w,Q26762,geoId/48427,US,United States of America,TX,Texas,48427,Starr County,US,USA,2,47,4,2738,87,,,64130,31195,32935,12292,10998,9833,7713,7559,6132,4644,3191,1768,1828256,26.57,-98.73,3184,77.392308,-32,1,-57,-9,,6.57,11.07,5.36,11.07,8.3,3.8,,6.74,4.32,2.94,8.99,,3.29,3.63,4.67,7.26,4.67,5.36,,5.01,6.74,5.53,3.63,6.4,22.65,3.63,3.29,5.71,3.11,2.42,3.63,4.5,36.14,,4.67,3.46,3.63,3.29,3.63,3.29,29.567901,23.462963,36.246914,0.0,21.659722,62.813254
US_TX_48427,2020-08-16,ChIJg6FMUelHZIYRnY5USnf4v1w,Q26762,geoId/48427,US,United States of America,TX,Texas,48427,Starr County,US,USA,2,20,6,2758,93,,,64130,31195,32935,12292,10998,9833,7713,7559,6132,4644,3191,1768,1828256,26.57,-98.73,3184,77.392308,-34,-6,-61,-14,,8.36,11.81,6.07,10.33,8.69,5.74,,4.26,5.58,,10.82,3.77,5.41,3.94,4.92,10.17,4.1,5.08,4.1,4.26,4.43,4.59,4.59,8.36,20.82,9.02,4.92,8.69,,3.12,5.58,4.26,33.94,4.1,6.72,5.74,2.3,3.94,3.94,4.75,29.888889,23.679012,36.679012,0.0,21.604167,61.483495
US_TX_48427,2020-08-17,ChIJg6FMUelHZIYRnY5USnf4v1w,Q26762,geoId/48427,US,United States of America,TX,Texas,48427,Starr County,US,USA,2,28,1,2786,94,,,64130,31195,32935,12292,10998,9833,7713,7559,6132,4644,3191,1768,1828256,26.57,-98.73,3184,77.392308,,,,-37,11,7.02,11.38,2.81,11.38,6.88,2.95,2.67,4.5,5.48,,8.43,2.81,5.34,,5.34,5.76,3.93,4.21,3.51,4.21,3.51,4.36,3.65,7.59,21.07,4.21,4.21,5.34,,2.81,4.07,2.81,32.17,2.53,2.81,3.51,2.67,5.48,2.53,2.67,29.320988,23.04321,35.919753,0.0,21.486111,62.95869
US_TX_48427,2020-08-18,ChIJg6FMUelHZIYRnY5USnf4v1w,Q26762,geoId/48427,US,United States of America,TX,Texas,48427,Starr County,US,USA,2,17,2,2803,96,,,64130,31195,32935,12292,10998,9833,7713,7559,6132,4644,3191,1768,1828256,26.57,-98.73,3184,77.392308,,,,-43,13,5.33,8.97,2.1,8.97,9.25,3.79,2.8,2.8,5.33,,8.55,3.5,3.79,,4.07,6.59,2.8,2.94,4.34,3.08,3.22,4.91,2.52,6.73,19.62,5.75,3.36,6.59,2.66,2.52,4.21,4.34,35.74,2.66,2.66,,3.65,4.63,3.22,4.34,29.104938,22.691358,35.950617,0.0,20.986111,61.577881
US_TX_48427,2020-08-19,ChIJg6FMUelHZIYRnY5USnf4v1w,Q26762,geoId/48427,US,United States of America,TX,Texas,48427,Starr County,US,USA,2,0,2,2803,98,,,64130,31195,32935,12292,10998,9833,7713,7559,6132,4644,3191,1768,1828256,26.57,-98.73,3184,77.392308,,,,-45,13,5.52,9.48,2.55,10.47,9.05,3.96,2.4,5.09,3.54,,7.64,3.96,5.24,2.83,4.39,7.07,2.4,3.96,4.25,4.53,3.54,4.67,2.69,5.8,18.11,4.1,4.95,6.65,3.4,3.11,4.1,3.96,35.37,4.1,5.38,6.23,3.54,5.52,1.98,2.69,28.506173,22.493827,36.209877,1.7145,20.173611,61.081354
US_TX_48427,2020-08-20,ChIJg6FMUelHZIYRnY5USnf4v1w,Q26762,geoId/48427,US,United States of America,TX,Texas,48427,Starr County,US,USA,2,12,1,2815,99,,,64130,31195,32935,12292,10998,9833,7713,7559,6132,4644,3191,1768,1828256,26.57,-98.73,3184,77.392308,,,,-44,12,5.01,10.17,,5.44,9.6,2.58,2.72,4.87,4.73,,5.73,2.44,3.87,3.72,2.44,7.88,4.01,4.87,6.02,3.58,3.58,2.87,2.58,8.02,20.2,4.44,3.01,5.3,,3.01,3.72,3.72,28.22,2.87,3.58,4.01,5.01,4.87,2.29,3.29,29.111111,22.117284,37.185185,0.028222,19.388889,56.308886
US_TX_48427,2020-08-21,ChIJg6FMUelHZIYRnY5USnf4v1w,Q26762,geoId/48427,US,United States of America,TX,Texas,48427,Starr County,US,USA,2,131,1,2946,100,,,64130,31195,32935,12292,10998,9833,7713,7559,6132,4644,3191,1768,1828256,26.57,-98.73,3184,77.392308,,,,-41,14,3.96,7.92,2.64,11.88,8.36,4.54,3.81,2.79,2.93,,8.65,3.23,4.84,,5.13,8.06,3.67,5.72,4.69,3.52,3.08,5.28,2.93,7.04,21.55,5.72,3.81,7.18,,3.67,4.99,3.81,32.11,3.37,4.69,5.13,4.4,2.05,3.23,2.93,30.401235,23.216049,36.888889,0.028222,20.180556,54.987252
US_TX_48427,2020-08-22,ChIJg6FMUelHZIYRnY5USnf4v1w,Q26762,geoId/48427,US,United States of America,TX,Texas,48427,Starr County,US,USA,2,27,5,2973,105,,,64130,31195,32935,12292,10998,9833,7713,7559,6132,4644,3191,1768,1828256,26.57,-98.73,3184,77.392308,,,,,,6.06,11.94,,10.87,7.84,4.63,,3.39,3.39,,8.73,3.74,3.56,2.85,2.85,8.38,3.21,,5.53,3.92,4.81,3.56,2.85,4.99,20.85,5.53,3.74,4.81,,,,4.63,35.11,3.92,5.7,3.74,3.56,,2.85,3.74,29.351852,23.04321,36.62963,0.0,20.4375,58.991377
US_TX_48427,2020-08-23,ChIJg6FMUelHZIYRnY5USnf4v1w,Q26762,geoId/48427,US,United States of America,TX,Texas,48427,Starr County,US,USA,2,0,12,2973,117,,,64130,31195,32935,12292,10998,9833,7713,7559,6132,4644,3191,1768,1828256,26.57,-98.73,3184,77.392308,,,,,,5.94,10.73,3.3,8.92,7.76,4.62,,6.11,4.13,,8.42,2.48,4.13,,3.3,5.78,4.79,3.63,,2.97,3.8,4.46,,5.94,20.31,7.6,3.14,7.1,2.48,3.14,5.28,3.8,34.51,3.47,4.29,5.94,,2.97,3.96,2.97,28.018519,23.537037,34.179012,0.0,21.222222,66.345894
US_TX_48427,2020-08-24,ChIJg6FMUelHZIYRnY5USnf4v1w,Q26762,geoId/48427,US,United States of America,TX,Texas,48427,Starr County,US,USA,2,68,0,3041,117,,,64130,31195,32935,12292,10998,9833,7713,7559,6132,4644,3191,1768,1828256,26.57,-98.73,3184,77.392308,,,,-36,11,4.53,8.13,2.13,7.46,7.99,2.4,3.2,2.8,4.0,,6.39,2.53,3.86,3.06,3.6,8.39,3.6,3.73,3.46,3.86,3.6,2.4,3.33,6.66,19.05,6.0,3.46,6.79,,2.27,2.27,2.8,29.71,4.0,4.13,4.66,4.13,4.8,2.13,1.86,27.388889,21.962963,34.080247,2.140857,21.208333,69.305263
US_TX_48427,2020-08-25,ChIJg6FMUelHZIYRnY5USnf4v1w,Q26762,geoId/48427,US,United States of America,TX,Texas,48427,Starr County,US,USA,2,0,1,3041,118,,,64130,31195,32935,12292,10998,9833,7713,7559,6132,4644,3191,1768,1828256,26.57,-98.73,3184,77.392308,,,,-44,13,4.01,6.02,1.87,7.63,9.23,2.54,2.41,3.08,3.35,,5.89,2.27,4.82,2.27,2.27,7.22,3.88,3.75,3.08,2.81,4.55,3.48,2.01,6.29,20.07,4.95,2.27,6.15,,3.88,,4.82,34.12,3.08,3.75,3.88,5.22,5.22,2.54,2.01,27.475309,22.975309,33.67284,4.318,22.25,73.22804
US_TX_48427,2020-08-26,ChIJg6FMUelHZIYRnY5USnf4v1w,Q26762,geoId/48427,US,United States of America,TX,Texas,48427,Starr County,US,USA,2,6,3,3047,121,,,64130,31195,32935,12292,10998,9833,7713,7559,6132,4644,3191,1768,1828256,26.57,-98.73,3184,77.392308,,,,-42,13,5.86,9.06,2.4,9.46,13.33,3.33,3.06,5.06,2.13,,6.0,4.0,3.73,3.87,4.8,9.99,3.46,4.4,3.06,3.33,5.2,2.8,2.67,7.06,21.46,4.0,2.53,4.53,3.06,3.2,3.33,4.66,32.52,2.53,4.8,2.67,5.06,5.06,,3.46,29.783951,23.296296,36.574074,3.584222,21.486111,61.33028
US_TX_48427,2020-08-27,ChIJg6FMUelHZIYRnY5USnf4v1w,Q26762,geoId/48427,US,United States of America,TX,Texas,48427,Starr County,US,USA,2,16,3,3063,124,,,64130,31195,32935,12292,10998,9833,7713,7559,6132,4644,3191,1768,1828256,26.57,-98.73,3184,77.392308,,,,-42,13,5.0,8.38,2.03,9.33,11.09,3.52,3.38,3.52,5.54,2.7,6.49,3.65,3.11,5.27,4.73,9.33,2.7,4.46,4.73,3.52,5.68,2.7,2.43,6.89,23.12,5.81,3.92,5.95,2.16,3.52,3.65,3.11,31.63,2.84,6.89,5.0,4.6,3.52,1.89,3.65,31.018519,25.074074,37.919753,0.0,22.368056,60.254267
US_TX_48427,2020-08-28,ChIJg6FMUelHZIYRnY5USnf4v1w,Q26762,geoId/48427,US,United States of America,TX,Texas,48427,Starr County,US,USA,2,27,5,3090,129,,,64130,31195,32935,12292,10998,9833,7713,7559,6132,4644,3191,1768,1828256,26.57,-98.73,3184,77.392308,,,,-40,14,6.39,8.89,,10.0,7.91,4.58,,3.47,3.89,1.94,6.94,2.22,3.19,3.61,3.89,9.72,3.33,5.97,3.89,2.92,3.61,3.47,,8.19,20.96,5.14,5.0,5.0,,2.92,4.03,5.0,32.35,3.75,3.75,4.86,4.3,5.14,2.36,3.33,31.240741,26.049383,37.555556,0.0,23.097222,62.323324
US_TX_48427,2020-08-29,ChIJg6FMUelHZIYRnY5USnf4v1w,Q26762,geoId/48427,US,United States of America,TX,Texas,48427,Starr County,US,USA,2,63,0,3153,129,,,64130,31195,32935,12292,10998,9833,7713,7559,6132,4644,3191,1768,1828256,26.57,-98.73,3184,77.392308,,,,,,6.16,10.91,3.52,10.21,7.92,4.22,2.64,3.69,4.05,,6.33,4.05,3.69,5.46,3.34,7.92,3.52,4.4,4.75,5.1,3.87,4.93,4.05,8.62,20.77,6.16,4.4,7.39,,2.99,4.05,4.22,38.54,3.69,5.46,4.58,6.69,4.4,4.22,2.46,30.777778,24.962963,37.691358,0.0,22.534722,61.815921
US_TX_48427,2020-08-30,ChIJg6FMUelHZIYRnY5USnf4v1w,Q26762,geoId/48427,US,United States of America,TX,Texas,48427,Starr County,US,USA,2,0,5,3153,134,,,64130,31195,32935,12292,10998,9833,7713,7559,6132,4644,3191,1768,1828256,26.57,-98.73,3184,77.392308,,,,,,6.31,13.28,,8.47,8.13,4.98,,7.97,5.31,3.15,8.63,3.65,4.15,3.98,4.32,7.14,5.15,4.48,5.48,3.49,7.47,,2.99,6.47,20.42,6.81,4.48,10.79,,2.99,3.32,5.31,35.2,2.66,6.31,4.65,4.32,5.15,2.32,2.82,30.777778,25.376543,37.283951,0.0,23.069444,63.735997
US_TX_48427,2020-08-31,ChIJg6FMUelHZIYRnY5USnf4v1w,Q26762,geoId/48427,US,United States of America,TX,Texas,48427,Starr County,US,USA,2,0,0,3153,134,,,64130,31195,32935,12292,10998,9833,7713,7559,6132,4644,3191,1768,1828256,26.57,-98.73,3184,77.392308,,,,-36,10,6.8,11.28,2.45,9.11,7.61,2.31,3.94,5.57,3.81,6.93,7.88,2.72,5.17,2.85,4.35,8.84,5.03,6.12,3.81,5.44,5.17,5.17,3.67,7.07,25.83,4.21,2.85,7.75,3.94,3.26,4.76,6.8,36.43,4.08,8.16,5.17,3.94,4.49,2.72,2.45,31.401235,26.635802,37.253086,0.0,24.0,65.072208
US_TX_48427,2020-09-01,ChIJg6FMUelHZIYRnY5USnf4v1w,Q26762,geoId/48427,US,United States of America,TX,Texas,48427,Starr County,US,USA,2,9,1,3162,135,,,64130,31195,32935,12292,10998,9833,7713,7559,6132,4644,3191,1768,1828256,26.57,-98.73,3184,77.392308,,,,-41,13,9.39,9.25,,11.35,5.75,5.46,3.08,3.22,4.76,3.92,7.71,2.24,3.5,,3.36,7.71,3.64,4.34,5.61,3.36,2.52,4.62,4.91,9.53,22.14,6.73,4.76,6.73,,3.92,4.06,4.2,36.44,5.46,5.75,7.15,4.2,4.48,2.94,4.2,32.030864,27.709877,38.746914,0.0,23.784722,62.005827
