location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,mobility_residential,search_trends_abdominal_obesity,search_trends_abdominal_pain,search_trends_acne,search_trends_alcoholism,search_trends_allergy,search_trends_anemia,search_trends_anxiety,search_trends_arthritis,search_trends_asthma,search_trends_attention_deficit_hyperactivity_disorder,search_trends_back_pain,search_trends_bleeding,search_trends_bloating,search_trends_bone_fracture,search_trends_burn,search_trends_candidiasis,search_trends_common_cold,search_trends_constipation,search_trends_cough,search_trends_cramp,search_trends_depression,search_trends_dermatitis,search_trends_diabetes,search_trends_diarrhea,search_trends_epilepsy,search_trends_erectile_dysfunction,search_trends_fatigue,search_trends_fever,search_trends_flatulence,search_trends_gastroesophageal_reflux_disease,search_trends_hair_loss,search_trends_headache,search_trends_heartburn,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_insomnia,search_trends_itch,search_trends_low_back_pain,search_trends_major_depressive_disorder,search_trends_migraine,search_trends_myocardial_infarction,search_trends_nausea,search_trends_obesity,search_trends_pain,search_trends_scar,search_trends_skin_condition,search_trends_skin_rash,search_trends_sleep_disorder,search_trends_stroke,search_trends_swelling,search_trends_type_2_diabetes,search_trends_urinary_tract_infection,search_trends_vaginal_discharge,search_trends_vomiting,search_trends_weight_gain,search_trends_xeroderma,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_IL_17195,2020-09-07,ChIJ00XrpMTbCYgR4cwLAD2byNs,Q490972,geoId/17195,US,United States of America,IL,Illinois,17195,Whiteside County,US,USA,2,10,0,604,19,,,55955,27695,28260,6584,7104,6213,6045,6651,7910,7623,4678,3147,1357318,41.75,-89.91,697,78.133333,,,-71,15,,5.74,7.78,3.7,10.58,1.78,4.97,3.06,2.55,2.29,6.25,3.31,1.78,,2.04,2.17,5.23,2.68,3.06,3.57,4.72,2.29,7.65,6.12,,,4.59,3.57,,3.82,2.93,2.8,1.78,3.06,18.1,4.97,2.55,9.05,3.7,3.57,3.19,1.91,1.78,3.95,29.06,2.42,2.42,6.12,,2.29,4.59,4.21,3.44,3.06,3.06,2.42,,22.388889,16.62963,27.580247,11.345333,,15.645833,65.749228
US_IL_17195,2020-09-08,ChIJ00XrpMTbCYgR4cwLAD2byNs,Q490972,geoId/17195,US,United States of America,IL,Illinois,17195,Whiteside County,US,USA,2,8,0,612,19,,,55955,27695,28260,6584,7104,6213,6045,6651,7910,7623,4678,3147,1357318,41.75,-89.91,697,78.133333,,,-24,7,1.5,3.85,4.91,2.35,12.28,1.6,6.19,5.23,1.92,2.88,5.34,2.67,1.82,2.46,1.92,1.82,6.51,2.24,3.42,1.92,4.06,,8.33,2.14,2.67,,3.95,2.46,,3.1,3.2,4.38,4.27,5.87,16.55,5.87,2.56,6.51,,4.06,4.49,3.31,,3.85,32.25,,2.78,5.66,2.14,1.82,4.59,3.2,2.99,,,,1.82,14.024691,11.851852,20.425926,26.472444,,11.791667,86.830803
US_IL_17195,2020-09-09,ChIJ00XrpMTbCYgR4cwLAD2byNs,Q490972,geoId/17195,US,United States of America,IL,Illinois,17195,Whiteside County,US,USA,2,4,0,616,19,,,55955,27695,28260,6584,7104,6213,6045,6651,7910,7623,4678,3147,1357318,41.75,-89.91,697,78.133333,,,-20,5,,4.11,5.73,3.14,8.87,2.92,6.38,4.98,2.06,3.35,4.22,3.79,1.84,3.14,,2.16,5.63,2.92,3.68,3.03,3.79,,8.22,5.3,4.44,2.49,3.68,1.73,1.95,4.54,3.25,3.03,4.11,7.03,17.63,6.06,2.27,6.6,2.06,2.81,3.46,2.49,,4.54,31.16,,3.68,5.95,1.73,1.95,4.54,4.11,3.03,1.73,,2.49,,12.944444,11.512346,15.203704,20.461111,,11.986111,94.719279
US_IL_17195,2020-09-10,ChIJ00XrpMTbCYgR4cwLAD2byNs,Q490972,geoId/17195,US,United States of America,IL,Illinois,17195,Whiteside County,US,USA,2,0,0,616,19,,,55955,27695,28260,6584,7104,6213,6045,6651,7910,7623,4678,3147,1357318,41.75,-89.91,697,78.133333,,,-22,5,1.6,4.38,6.19,3.52,9.18,2.77,4.38,4.16,,3.52,4.48,3.95,2.56,3.2,,2.24,5.23,3.2,2.99,3.63,3.74,2.88,9.29,4.06,1.6,2.56,4.48,3.52,1.81,4.27,3.74,3.74,3.52,5.23,16.44,4.06,2.56,4.38,2.56,3.95,3.63,1.6,1.71,3.31,29.25,2.35,3.42,5.02,1.71,1.49,4.59,4.48,4.59,1.81,1.71,,,12.283951,10.345679,15.314815,0.451556,,11.340278,94.42359
US_IL_17195,2020-09-11,ChIJ00XrpMTbCYgR4cwLAD2byNs,Q490972,geoId/17195,US,United States of America,IL,Illinois,17195,Whiteside County,US,USA,2,8,0,624,19,,,55955,27695,28260,6584,7104,6213,6045,6651,7910,7623,4678,3147,1357318,41.75,-89.91,697,78.133333,-7,-7,-20,4,,3.64,5.96,4.42,7.29,,9.16,3.75,,2.32,4.86,2.98,,,1.99,2.32,5.52,1.88,3.09,2.43,3.97,1.77,6.4,3.09,2.76,1.55,4.75,2.98,1.55,2.32,2.87,2.32,2.65,5.74,17.66,4.2,,5.96,2.21,3.31,2.76,1.77,,4.97,30.36,,2.87,6.4,1.88,2.54,4.53,3.53,3.31,1.77,,,2.76,14.487654,12.37037,17.598765,17.667111,,13.756944,95.487737
US_IL_17195,2020-09-12,ChIJ00XrpMTbCYgR4cwLAD2byNs,Q490972,geoId/17195,US,United States of America,IL,Illinois,17195,Whiteside County,US,USA,2,13,1,637,20,,,55955,27695,28260,6584,7104,6213,6045,6651,7910,7623,4678,3147,1357318,41.75,-89.91,697,78.133333,0,9,1,-1,,3.56,8.45,5.41,7.92,,5.81,4.22,,2.51,5.02,2.9,2.51,2.51,,,5.68,3.83,3.7,2.24,3.3,,5.54,3.3,,2.9,3.3,4.09,2.77,2.64,3.96,3.43,2.24,5.68,14.92,3.7,2.38,6.47,1.85,3.17,4.62,2.38,,2.51,30.23,1.85,2.11,5.41,,,6.6,2.9,3.56,2.51,2.9,,2.38,18.635802,16.12963,21.475309,11.768667,,17.416667,92.135847
US_IL_17195,2020-09-13,ChIJ00XrpMTbCYgR4cwLAD2byNs,Q490972,geoId/17195,US,United States of America,IL,Illinois,17195,Whiteside County,US,USA,2,0,0,637,20,,,55955,27695,28260,6584,7104,6213,6045,6651,7910,7623,4678,3147,1357318,41.75,-89.91,697,78.133333,4,-7,-6,,,4.28,6.61,2.46,9.72,,6.74,3.63,,1.94,4.54,2.33,,,,3.5,5.44,2.85,2.46,1.94,4.67,2.72,4.93,3.63,,2.72,2.46,2.59,,2.07,2.85,3.11,2.98,4.8,15.55,4.41,4.15,7.78,2.72,3.76,3.37,,,3.89,30.07,,3.5,5.83,,2.07,5.32,2.85,4.41,2.72,2.2,2.07,,18.228395,12.32716,24.475309,4.289778,,14.416667,78.407099
US_IL_17195,2020-09-14,ChIJ00XrpMTbCYgR4cwLAD2byNs,Q490972,geoId/17195,US,United States of America,IL,Illinois,17195,Whiteside County,US,USA,2,13,0,650,20,,,55955,27695,28260,6584,7104,6213,6045,6651,7910,7623,4678,3147,1357318,41.75,-89.91,697,78.133333,3,-1,-15,2,1.56,4.45,5.89,2.0,9.78,2.78,7.11,3.0,,2.56,4.89,2.78,,2.33,2.33,2.11,4.89,2.44,1.56,1.89,5.45,1.78,6.22,3.89,1.67,4.11,4.22,3.11,,3.11,2.33,3.67,3.11,6.11,15.56,3.89,1.56,7.0,2.0,6.56,2.89,3.0,3.0,3.89,33.11,,4.45,5.67,,3.22,6.22,2.67,3.56,,,3.11,,16.493827,10.604938,23.783951,0.112889,,13.625,82.906245
US_IL_17195,2020-09-15,ChIJ00XrpMTbCYgR4cwLAD2byNs,Q490972,geoId/17195,US,United States of America,IL,Illinois,17195,Whiteside County,US,USA,2,0,0,650,20,,,55955,27695,28260,6584,7104,6213,6045,6651,7910,7623,4678,3147,1357318,41.75,-89.91,697,78.133333,1,-4,-16,2,1.55,4.0,4.78,3.11,9.67,2.89,6.33,4.22,2.11,3.78,5.11,3.67,,2.56,,2.67,5.33,2.11,4.0,2.67,3.56,2.56,7.44,3.44,1.78,2.22,4.67,4.0,1.67,2.11,2.56,3.44,1.55,7.78,17.11,3.22,3.0,7.67,,3.33,,2.78,1.78,4.11,28.33,,2.44,5.67,2.89,2.33,3.56,3.56,3.78,2.0,2.33,2.44,,18.138889,10.729167,26.625,0.03175,,13.666667,74.191943
US_IL_17195,2020-09-16,ChIJ00XrpMTbCYgR4cwLAD2byNs,Q490972,geoId/17195,US,United States of America,IL,Illinois,17195,Whiteside County,US,USA,2,18,0,668,20,,,55955,27695,28260,6584,7104,6213,6045,6651,7910,7623,4678,3147,1357318,41.75,-89.91,697,78.133333,4,-10,-17,2,,3.24,6.26,2.91,9.28,,6.6,3.69,1.57,3.02,4.7,4.03,,1.68,2.46,3.47,6.82,2.35,3.24,2.46,5.03,,6.49,4.58,2.91,,4.58,3.24,1.68,4.14,2.57,2.24,2.46,7.72,19.24,4.81,2.35,8.28,,3.47,2.8,1.57,2.12,4.7,34.22,1.79,3.8,6.82,1.9,1.9,5.14,3.8,2.68,3.02,1.9,2.01,,20.037037,11.907407,28.567901,0.028222,,15.472222,74.485543
US_IL_17195,2020-09-17,ChIJ00XrpMTbCYgR4cwLAD2byNs,Q490972,geoId/17195,US,United States of America,IL,Illinois,17195,Whiteside County,US,USA,2,0,0,668,20,,,55955,27695,28260,6584,7104,6213,6045,6651,7910,7623,4678,3147,1357318,41.75,-89.91,697,78.133333,4,0,-19,3,2.44,3.88,6.21,,9.21,2.11,5.43,3.66,,2.66,4.21,3.33,,1.55,,2.11,5.32,2.66,2.0,2.88,3.77,,8.54,2.88,2.0,2.22,5.21,3.22,,4.77,2.66,2.22,3.0,6.88,16.97,3.88,2.0,6.43,2.22,3.55,3.0,3.11,2.66,4.66,29.17,,3.33,4.99,,2.66,2.77,5.55,2.77,,2.66,2.44,1.55,17.648148,12.314815,24.283951,0.0,,12.368056,71.376512
US_IL_17195,2020-09-18,ChIJ00XrpMTbCYgR4cwLAD2byNs,Q490972,geoId/17195,US,United States of America,IL,Illinois,17195,Whiteside County,US,USA,2,26,0,694,20,,,55955,27695,28260,6584,7104,6213,6045,6651,7910,7623,4678,3147,1357318,41.75,-89.91,697,78.133333,-2,-6,-17,2,2.43,3.47,4.28,3.12,8.33,2.54,4.86,4.51,,2.66,3.82,3.58,1.85,2.08,,2.31,4.39,2.08,2.77,3.24,3.35,,6.24,3.12,,,3.35,2.77,1.62,3.24,2.08,2.54,2.66,4.62,17.69,4.16,2.2,4.62,2.77,3.58,,,,4.74,28.79,2.2,3.35,4.86,,2.31,3.01,3.01,3.24,2.2,,2.2,,13.524691,8.87037,19.290123,0.028222,,7.673611,67.279182
US_IL_17195,2020-09-19,ChIJ00XrpMTbCYgR4cwLAD2byNs,Q490972,geoId/17195,US,United States of America,IL,Illinois,17195,Whiteside County,US,USA,2,5,0,699,20,,,55955,27695,28260,6584,7104,6213,6045,6651,7910,7623,4678,3147,1357318,41.75,-89.91,697,78.133333,4,13,-3,-4,,3.82,5.66,2.97,9.9,,3.4,3.4,1.98,2.4,4.81,2.4,2.69,2.97,,,6.93,2.4,4.53,3.11,3.68,,6.65,1.98,,2.97,3.54,1.98,,4.39,4.24,4.1,2.12,6.08,13.87,4.39,,3.82,2.26,2.55,3.11,,2.55,3.11,31.41,,3.25,6.22,1.98,3.11,5.66,3.25,2.4,,2.12,1.98,,11.117284,3.697531,19.82716,0.0,,4.590278,63.174772
US_IL_17195,2020-09-20,ChIJ00XrpMTbCYgR4cwLAD2byNs,Q490972,geoId/17195,US,United States of America,IL,Illinois,17195,Whiteside County,US,USA,2,5,0,704,20,,,55955,27695,28260,6584,7104,6213,6045,6651,7910,7623,4678,3147,1357318,41.75,-89.91,697,78.133333,2,-4,-6,,,2.37,5.53,3.56,12.64,,5.4,3.69,1.98,1.84,4.87,3.42,2.24,1.84,2.37,2.37,8.3,5.53,3.16,3.03,6.19,,5.79,3.95,,,3.03,3.82,,2.77,2.9,3.56,2.9,5.79,16.33,2.9,2.77,6.32,,3.56,3.42,1.98,,3.29,31.6,2.37,3.95,8.3,2.9,2.37,2.9,2.63,3.69,2.37,,2.5,,13.092593,4.981481,22.333333,0.0,,5.375,58.539121
US_IL_17195,2020-09-21,ChIJ00XrpMTbCYgR4cwLAD2byNs,Q490972,geoId/17195,US,United States of America,IL,Illinois,17195,Whiteside County,US,USA,2,4,0,708,20,,,55955,27695,28260,6584,7104,6213,6045,6651,7910,7623,4678,3147,1357318,41.75,-89.91,697,78.133333,4,1,-18,3,2.45,3.68,5.58,2.12,11.49,,5.91,4.8,2.12,4.46,5.58,4.24,,2.57,1.78,1.9,7.14,3.23,2.34,1.78,4.91,,7.36,4.57,1.78,,4.24,3.35,,3.79,2.9,4.46,2.79,5.8,15.73,4.24,2.12,5.91,3.57,2.9,5.13,2.45,,2.79,30.12,,2.34,4.91,,2.01,5.91,2.68,2.79,2.79,,2.34,2.01,14.876543,6.759259,24.253086,0.028222,,6.8125,58.262381
US_IL_17195,2020-09-22,ChIJ00XrpMTbCYgR4cwLAD2byNs,Q490972,geoId/17195,US,United States of America,IL,Illinois,17195,Whiteside County,US,USA,2,8,0,716,20,,,55955,27695,28260,6584,7104,6213,6045,6651,7910,7623,4678,3147,1357318,41.75,-89.91,697,78.133333,-2,-4,-16,4,,5.47,4.69,2.68,9.04,2.01,7.37,4.24,,3.79,4.91,2.12,,2.68,,2.57,5.58,1.9,2.9,2.01,3.24,1.56,7.48,4.46,,2.01,5.58,4.58,2.68,2.79,3.24,4.8,2.34,7.37,19.53,4.13,2.68,8.37,4.02,3.12,4.35,2.23,,4.8,35.04,,4.02,6.92,1.9,2.46,5.25,3.68,4.13,3.91,2.57,3.12,,16.469136,8.382716,26.030864,0.0,,10.756944,68.073816
US_IL_17195,2020-09-23,ChIJ00XrpMTbCYgR4cwLAD2byNs,Q490972,geoId/17195,US,United States of America,IL,Illinois,17195,Whiteside County,US,USA,2,9,0,725,20,,,55955,27695,28260,6584,7104,6213,6045,6651,7910,7623,4678,3147,1357318,41.75,-89.91,697,78.133333,-1,-2,-18,3,,4.05,5.85,2.92,9.89,,5.73,4.5,1.69,3.48,4.61,2.14,2.25,2.81,,1.69,7.53,2.92,2.92,4.95,3.82,2.02,9.44,3.48,1.57,1.8,4.61,3.15,,3.15,1.57,2.59,2.36,6.29,18.1,4.72,3.26,6.75,2.14,4.38,2.47,2.59,1.91,4.5,30.46,,3.94,5.85,2.25,1.91,4.95,3.26,3.94,2.47,2.81,3.04,1.69,17.604938,9.820988,25.67284,0.0,,12.888889,73.469074
US_IL_17195,2020-09-24,ChIJ00XrpMTbCYgR4cwLAD2byNs,Q490972,geoId/17195,US,United States of America,IL,Illinois,17195,Whiteside County,US,USA,2,9,0,734,20,,,55955,27695,28260,6584,7104,6213,6045,6651,7910,7623,4678,3147,1357318,41.75,-89.91,697,78.133333,0,-1,-18,3,1.57,3.03,5.04,3.92,8.07,1.91,7.62,3.03,,3.25,5.16,2.69,1.57,3.7,,1.68,6.39,1.57,3.81,1.91,4.82,,7.4,2.58,1.68,2.02,4.26,3.25,1.79,4.04,2.69,3.81,2.47,4.6,15.58,5.49,2.13,6.39,2.35,2.8,4.04,2.35,,4.6,30.94,2.47,3.59,5.94,2.13,2.24,5.83,3.48,3.03,1.68,2.02,,,18.244444,11.616667,25.733333,0.0,,13.864198,74.901461
US_IL_17195,2020-09-25,ChIJ00XrpMTbCYgR4cwLAD2byNs,Q490972,geoId/17195,US,United States of America,IL,Illinois,17195,Whiteside County,US,USA,2,10,0,744,20,,,55955,27695,28260,6584,7104,6213,6045,6651,7910,7623,4678,3147,1357318,41.75,-89.91,697,78.133333,-3,-8,-18,3,1.62,3.71,4.52,3.59,8.45,1.74,6.37,2.08,2.32,3.36,3.47,3.82,,3.01,1.74,1.97,6.25,3.82,2.66,2.08,3.36,,7.29,3.24,,3.94,3.71,4.28,,3.82,4.17,1.97,4.4,5.09,16.56,2.78,3.01,6.83,1.74,2.55,2.55,,,4.17,28.02,,3.47,4.63,1.74,2.08,5.56,3.59,2.55,,,2.08,,19.111111,11.916667,26.694444,0.0,,13.37037,68.712059
US_IL_17195,2020-09-26,ChIJ00XrpMTbCYgR4cwLAD2byNs,Q490972,geoId/17195,US,United States of America,IL,Illinois,17195,Whiteside County,US,USA,2,11,0,755,20,,,55955,27695,28260,6584,7104,6213,6045,6651,7910,7623,4678,3147,1357318,41.75,-89.91,697,78.133333,2,4,3,-3,2.35,2.9,5.11,2.35,7.86,,5.52,3.86,,2.07,3.86,,1.93,2.07,,,5.66,3.04,2.76,,3.86,2.07,6.48,4.28,1.93,2.62,3.59,3.73,2.9,2.9,2.62,4.14,,3.59,15.18,5.52,,6.9,2.21,2.48,3.73,4.0,3.17,2.76,26.9,,3.04,5.11,2.76,,5.66,2.76,3.59,,,,1.93,20.305556,15.483333,26.516667,0.0,,16.08642,76.126263
US_IL_17195,2020-09-27,ChIJ00XrpMTbCYgR4cwLAD2byNs,Q490972,geoId/17195,US,United States of America,IL,Illinois,17195,Whiteside County,US,USA,2,0,0,755,20,,,55955,27695,28260,6584,7104,6213,6045,6651,7910,7623,4678,3147,1357318,41.75,-89.91,697,78.133333,-1,-1,-8,0,,3.98,6.16,3.59,9.49,,6.8,4.49,2.31,2.44,4.11,3.72,2.82,3.08,,3.59,8.21,3.59,2.31,2.31,2.95,,5.9,2.82,,2.57,2.82,3.46,3.34,4.11,3.08,3.85,1.93,4.88,19.76,5.13,2.44,8.34,2.95,2.18,4.36,2.82,2.18,4.62,32.59,,1.8,5.9,,,5.26,3.98,3.08,3.72,2.44,2.05,2.05,20.327778,12.833333,25.277778,0.66675,,14.407407,69.057295
US_IL_17195,2020-09-28,ChIJ00XrpMTbCYgR4cwLAD2byNs,Q490972,geoId/17195,US,United States of America,IL,Illinois,17195,Whiteside County,US,USA,2,20,0,775,20,,,55955,27695,28260,6584,7104,6213,6045,6651,7910,7623,4678,3147,1357318,41.75,-89.91,697,78.133333,0,4,-15,5,,3.85,5.39,2.42,7.26,1.87,5.94,2.31,1.54,3.52,6.05,2.86,1.98,4.07,,2.31,6.38,1.87,3.08,2.2,4.95,1.65,7.92,3.74,1.98,,3.19,3.63,2.75,3.85,2.86,3.08,1.76,6.38,18.36,4.18,2.42,5.17,2.2,2.42,4.84,3.3,,5.06,33.32,2.97,2.64,4.51,3.08,,2.42,3.41,3.08,1.54,,2.86,1.76,12.838889,9.8,18.694444,8.607778,,9.907407,82.172944
US_IL_17195,2020-09-29,ChIJ00XrpMTbCYgR4cwLAD2byNs,Q490972,geoId/17195,US,United States of America,IL,Illinois,17195,Whiteside County,US,USA,2,13,1,788,21,,,55955,27695,28260,6584,7104,6213,6045,6651,7910,7623,4678,3147,1357318,41.75,-89.91,697,78.133333,-4,-3,-17,5,2.79,4.91,5.8,2.9,8.25,2.9,7.36,4.57,1.67,3.9,5.24,2.34,2.23,2.56,,1.67,8.7,3.35,4.12,2.01,3.01,2.56,8.25,3.57,,1.56,4.79,4.01,1.67,3.01,3.23,2.68,1.67,5.8,16.05,4.91,2.23,5.91,2.01,,3.68,1.56,,3.9,30.66,2.34,4.24,4.79,,2.12,3.9,3.23,3.23,,1.9,2.01,1.67,10.111111,5.45,15.677778,0.8128,,6.91358,80.20151
US_IL_17195,2020-09-30,ChIJ00XrpMTbCYgR4cwLAD2byNs,Q490972,geoId/17195,US,United States of America,IL,Illinois,17195,Whiteside County,US,USA,2,23,0,811,21,,,55955,27695,28260,6584,7104,6213,6045,6651,7910,7623,4678,3147,1357318,41.75,-89.91,697,78.133333,3,-3,-18,4,1.68,3.7,6.39,3.03,7.85,2.8,7.17,2.35,2.02,2.35,6.84,3.7,,4.26,,1.57,6.95,3.81,3.36,2.8,2.02,,8.74,3.81,1.79,2.24,2.8,2.47,1.79,3.81,2.69,4.15,2.58,6.5,18.49,4.82,2.02,4.93,2.35,1.91,3.47,2.13,,3.59,30.71,,3.59,3.92,,2.02,4.82,4.59,3.47,2.35,3.03,1.68,,13.266667,7.972222,18.805556,0.1778,,7.049383,65.52736
US_IL_17195,2020-10-01,ChIJ00XrpMTbCYgR4cwLAD2byNs,Q490972,geoId/17195,US,United States of America,IL,Illinois,17195,Whiteside County,US,USA,2,13,0,824,21,,,55955,27695,28260,6584,7104,6213,6045,6651,7910,7623,4678,3147,1357318,41.75,-89.91,697,78.133333,4,3,-18,3,,4.08,5.07,3.42,7.28,2.09,6.72,4.19,1.76,2.87,4.19,3.09,1.65,3.53,1.65,2.65,7.28,2.76,3.53,1.98,3.75,,7.28,3.75,1.87,1.54,3.86,3.75,1.54,3.64,2.65,3.42,2.42,5.07,18.52,4.74,1.87,4.74,1.87,3.53,4.19,,,5.51,27.66,,4.41,5.62,1.87,,4.63,3.42,3.64,,2.2,1.76,1.87,10.277778,5.805556,15.85,0.508,,5.111111,70.133115
US_IL_17195,2020-10-02,ChIJ00XrpMTbCYgR4cwLAD2byNs,Q490972,geoId/17195,US,United States of America,IL,Illinois,17195,Whiteside County,US,USA,2,25,0,849,21,,,55955,27695,28260,6584,7104,6213,6045,6651,7910,7623,4678,3147,1357318,41.75,-89.91,697,78.133333,-1,-2,-19,3,1.65,2.47,5.17,3.06,8.11,,5.41,5.99,2.47,3.76,4.7,4.23,,2.47,,1.65,6.35,2.94,1.76,2.7,2.82,,7.17,2.94,,,4.23,4.0,2.35,4.47,2.47,3.41,4.0,5.29,16.69,5.05,,5.05,2.0,3.53,2.35,3.41,2.47,6.46,26.45,,2.82,4.11,,2.35,3.64,3.29,3.06,2.47,2.59,2.47,,8.727778,2.722222,13.755556,0.282222,,3.691358,70.208207
US_IL_17195,2020-10-03,ChIJ00XrpMTbCYgR4cwLAD2byNs,Q490972,geoId/17195,US,United States of America,IL,Illinois,17195,Whiteside County,US,USA,2,23,0,872,21,,,55955,27695,28260,6584,7104,6213,6045,6651,7910,7623,4678,3147,1357318,41.75,-89.91,697,78.133333,-8,15,-7,0,,5.38,4.84,3.09,6.86,2.02,6.32,4.3,2.42,2.42,4.44,3.76,,,,2.69,7.53,2.42,2.55,2.42,3.76,2.29,5.78,2.69,2.02,,4.44,3.09,,2.96,4.84,4.3,2.02,5.65,15.19,2.55,2.69,5.24,3.23,2.69,4.03,2.15,2.15,3.5,28.1,,3.36,5.38,2.69,,2.82,,2.29,,4.97,2.42,1.88,8.544444,5.333333,12.344444,0.34925,,4.506173,75.698308
US_IL_17195,2020-10-04,ChIJ00XrpMTbCYgR4cwLAD2byNs,Q490972,geoId/17195,US,United States of America,IL,Illinois,17195,Whiteside County,US,USA,2,0,0,872,21,,,55955,27695,28260,6584,7104,6213,6045,6651,7910,7623,4678,3147,1357318,41.75,-89.91,697,78.133333,-6,-1,-10,0,,4.29,7.53,3.64,9.09,2.34,7.01,5.46,2.34,2.99,5.58,3.51,1.82,3.38,1.82,1.82,8.57,4.16,3.12,,2.47,,5.71,4.42,,1.82,5.2,4.55,1.82,4.94,3.9,3.64,3.12,4.55,18.96,5.07,2.08,4.55,1.82,1.95,4.42,2.6,,3.12,29.1,1.95,2.86,7.14,,,5.58,1.95,4.68,,2.73,2.34,,8.0,2.683333,13.2,2.8575,,3.259259,71.844719
US_IL_17195,2020-10-05,ChIJ00XrpMTbCYgR4cwLAD2byNs,Q490972,geoId/17195,US,United States of America,IL,Illinois,17195,Whiteside County,US,USA,2,20,0,892,21,,,55955,27695,28260,6584,7104,6213,6045,6651,7910,7623,4678,3147,1357318,41.75,-89.91,697,78.133333,-5,5,-18,3,,5.01,5.79,3.34,9.01,1.89,6.23,5.79,1.89,4.67,5.9,3.56,,5.12,,2.67,9.35,3.0,3.9,1.78,4.23,,7.01,3.0,2.45,1.67,4.45,5.67,,4.12,2.45,4.23,4.01,6.12,19.7,5.23,1.67,7.79,3.56,3.9,3.23,2.89,1.89,4.45,33.27,,3.23,6.34,1.78,,4.45,3.23,3.23,2.0,1.67,2.23,,7.333333,-0.055556,17.516667,0.0,,0.530864,61.413043
US_IL_17195,2020-10-06,ChIJ00XrpMTbCYgR4cwLAD2byNs,Q490972,geoId/17195,US,United States of America,IL,Illinois,17195,Whiteside County,US,USA,2,16,0,908,21,,,55955,27695,28260,6584,7104,6213,6045,6651,7910,7623,4678,3147,1357318,41.75,-89.91,697,78.133333,-8,-1,-18,3,,3.63,8.29,3.18,9.54,2.61,6.59,5.45,2.61,2.95,5.0,3.75,1.93,3.07,,2.73,8.52,2.5,3.75,1.82,3.29,,8.63,3.98,2.39,1.7,4.32,4.32,1.93,4.54,2.27,3.18,2.84,6.7,21.24,3.98,,6.93,3.29,4.09,3.29,2.61,,4.54,32.38,,3.63,5.34,,2.16,5.23,4.2,3.29,3.07,3.07,1.93,,14.705556,7.172222,24.061111,0.0,,5.555556,53.84578
US_IL_17195,2020-10-07,ChIJ00XrpMTbCYgR4cwLAD2byNs,Q490972,geoId/17195,US,United States of America,IL,Illinois,17195,Whiteside County,US,USA,2,16,0,924,21,,,55955,27695,28260,6584,7104,6213,6045,6651,7910,7623,4678,3147,1357318,41.75,-89.91,697,78.133333,-5,-4,-18,3,,2.7,5.62,3.26,10.12,2.02,6.52,5.06,2.14,2.36,5.06,3.48,1.91,3.37,,2.58,8.09,3.15,4.05,2.92,4.5,2.7,7.98,3.15,2.14,2.81,5.96,3.82,,3.93,2.25,2.14,2.81,8.32,20.01,5.62,2.7,5.84,2.92,3.6,2.47,,,4.95,29.45,,3.82,5.51,,,4.83,3.93,4.16,1.69,,2.81,,18.433333,10.833333,24.744444,0.0254,,7.839506,49.969873
US_IL_17195,2020-10-08,ChIJ00XrpMTbCYgR4cwLAD2byNs,Q490972,geoId/17195,US,United States of America,IL,Illinois,17195,Whiteside County,US,USA,2,21,0,945,21,,,55955,27695,28260,6584,7104,6213,6045,6651,7910,7623,4678,3147,1357318,41.75,-89.91,697,78.133333,-7,0,-18,4,,2.59,5.07,2.25,9.8,2.25,6.64,4.5,2.59,3.72,4.5,4.05,1.69,3.27,2.14,2.03,8.56,3.38,2.81,2.59,4.95,2.37,7.09,3.72,,2.37,2.93,4.17,1.69,3.38,1.91,5.07,2.37,7.43,18.35,4.84,2.7,5.63,2.25,3.72,4.5,2.37,,5.18,30.29,,4.05,5.18,2.25,2.03,4.05,2.81,3.04,2.48,,1.91,1.91,13.411111,5.155556,22.988889,0.0254,,5.555556,58.582814
